case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status,cl_lift_asb,cd_drag_asb,cm_pitch_asb,cy_asb,cl_roll_asb,cn_yaw_asb,valid_aerosandbox,aerosandbox_status,comparison_status,cl_lift_minus_aerosandbox,cd_drag_minus_aerosandbox,cm_pitch_minus_aerosandbox,cy_body_minus_aerosandbox,cl_roll_minus_aerosandbox,cn_yaw_minus_aerosandbox
case_001012,rudder,-8.0,6.0,4.5,0.0,0.0,10.0,0.03554674936028244,-0.036195987361440536,0.7314974602522937,-0.009904407798985541,-0.034180510514711826,0.0145704337440973,-0.7288205396304006,0.07002260652746728,True,ok,-0.715408670963717,0.14400978207481135,-0.023175542145472506,-0.01768613654934079,-0.0068385517105731585,0.011031931765247674,True,ok: AeroSandbox AeroBuildup.run,matched,-0.013411868666683646,-0.07398717554734408,-0.01100496836923932,-0.018509850812099746,-0.003065856088412383,0.003538501978849626
case_001013,rudder,-6.0,6.0,4.5,0.0,0.0,10.0,0.010404017717246935,-0.036997849830017984,0.5655715115387153,-0.011395780841744902,-0.026342059163828046,0.014528103120388386,-0.5631785431966304,0.05237145166544227,True,ok,-0.5725459006246716,0.09376515427858942,-0.009339750844554873,-0.022925875582582102,-0.00949773364022159,0.010712846236617488,True,ok: AeroSandbox AeroBuildup.run,matched,0.009367357428041179,-0.04139370261314715,-0.01700230831927317,-0.014071974247435882,-0.0018980472015233119,0.003815256883770898
case_001014,rudder,-4.0,6.0,4.5,0.0,0.0,10.0,-0.009533470431217217,-0.03733409570221725,0.3816786290301405,-0.011725176170669057,-0.017285029332292996,0.014257826119327025,-0.3798299268951788,0.039839328062557966,True,ok,-0.3865210251028712,0.05102020751804171,-0.02821572624917713,-0.027202240211163832,-0.01187703472104214,0.011560026990422462,True,ok: AeroSandbox AeroBuildup.run,matched,0.00669109820769237,-0.011180879455483746,0.010930696916884135,-0.010131855491053415,0.00015185855037308342,0.002697799128904563
case_001015,rudder,-2.0,6.0,4.5,0.0,0.0,10.0,-0.02179046185045877,-0.03748880504935008,0.19348019304408437,-0.011775630041872476,-0.008333382096978738,0.01391644176602656,-0.19247536466108656,0.03229190837576213,True,ok,-0.17109494570335854,0.03004524146713706,-0.018082163426065768,-0.029271380319484088,-0.01147890812178408,0.011198250841581398,True,ok: AeroSandbox AeroBuildup.run,matched,-0.02138041895772802,0.0022466669086250723,0.00974878132908703,-0.008217424729865992,-0.0002967219200883959,0.0027181909244451616
case_001016,rudder,0.0,6.0,4.5,0.0,0.0,10.0,-0.025921969419497613,-0.037536356264282394,0.004324663839143486,-0.011779739491768599,0.0001494005494586675,0.013532884981228031,-0.004324663839143486,0.029703583795729783,True,ok,-2.1814521698854262e-15,0.024723606623559796,0.003069305148977919,-0.029358217986135544,-0.0099275241184471,0.010947573791680532,True,ok: AeroSandbox AeroBuildup.run,matched,-0.0043246638391413045,0.004979977172169987,-0.0029199045995192516,-0.00817813827814685,-0.0018522153733214995,0.002585311189547499
case_001017,rudder,2.0,6.0,4.5,0.0,0.0,10.0,-0.021869717301392148,-0.0374888291173955,-0.18484082429636217,-0.011775704503220647,0.008047411623574016,0.013111261321410056,0.18383846543997953,0.03207082623717275,True,ok,0.17109495925297843,0.030045241866016734,0.023791837746973608,-0.0292713805707326,-0.011691500146859336,0.010615379082586165,True,ok: AeroSandbox AeroBuildup.run,matched,0.012743506187001097,0.002025584371156016,-0.01574442612339959,-0.008217448546662898,-8.420435636131117e-05,0.002495882238823891
case_001018,rudder,4.0,6.0,4.5,0.0,0.0,10.0,-0.009686619865858637,-0.03733586823592965,-0.37310532512042643,-0.011730660008164926,0.015271901608572941,0.012657960094192398,0.371266699622479,0.03939668548366706,True,ok,0.3865210854945056,0.051020211522518365,0.03259325085933491,-0.027202240396492633,-0.012009464621193096,0.010235203930954048,True,ok: AeroSandbox AeroBuildup.run,matched,-0.015254385872026599,-0.011623526038851306,-0.017321349250761973,-0.010133627839437019,0.00027880461302817044,0.00242275616323835
case_001019,rudder,6.0,6.0,4.5,0.0,0.0,10.0,0.010214389107624686,-0.03700924166909394,-0.557337914346764,-0.011431024738001647,0.021635758996311382,0.012215324572325381,0.5549698280568865,0.05170426856960657,True,ok,0.5725460310460763,0.0937651670831223,0.013634508214401125,-0.022925874851341736,-0.00948180137633701,0.011188176841847832,True,ok: AeroSandbox AeroBuildup.run,matched,-0.017576202989189715,-0.04206089851351573,0.008001250781910257,-0.014083366817752203,-0.0019492233616646374,0.001027147730477549
case_001020,rudder,8.0,6.0,4.5,0.0,0.0,10.0,0.03551666768693886,-0.036243767396978085,-0.7247002835472879,-0.01005222893694239,0.026592265607319428,0.011989079477987177,0.7220839479423535,0.06911642467529784,True,ok,0.715408893589803,0.1440098093834767,0.026307028715031516,-0.017686133815307262,-0.005766942196821207,0.011384376740080795,True,ok: AeroSandbox AeroBuildup.run,matched,0.006675054352550558,-0.07489338470817887,0.00028523689228791144,-0.018557633581670823,-0.004285286740121183,0.0006047027379063822
case_001021,rudder,10.0,6.0,4.5,0.0,0.0,10.0,0.05669807461003042,-0.03443590210237166,-0.8340116695216926,-0.005721204038684488,0.0290538604772856,0.012594861096214327,0.8305858339204051,0.092099949992383,True,ok,0.7839995812694148,0.1837458293739077,0.03675688914118222,-0.013628120894804144,-0.004829903311458068,0.010442381367232342,True,ok: AeroSandbox AeroBuildup.run,matched,0.046586252650990256,-0.09164587938152471,-0.007703028663896619,-0.020807781207567513,-0.00089130072722642,0.0021524797289819847
case_001022,rudder,12.0,6.0,4.5,0.0,0.0,10.0,0.054448785177250096,-0.03204730751796554,-0.8273645298318327,0.00014130483843837388,0.028543702392447825,0.01410264816806983,0.8199704837412125,0.12145908687892046,True,ok,0.8339691579467918,0.2152675919058459,0.031226245833947643,-0.008962835400076889,-0.0027812294582884554,0.01067906154214878,True,ok: AeroSandbox AeroBuildup.run,matched,-0.01399867420557932,-0.09380850502692545,-0.0026825434414998184,-0.023084472117888652,0.0029225342967268294,0.0034235866259210487
case_001023,rudder,-8.0,-6.0,5.5,0.0,0.0,10.0,0.03669997969298877,-0.0014461146110022248,0.7314974602522938,0.007166985631331155,-0.0345688337561648,0.0005553847186513061,-0.7295291608355261,0.0649521843145317,True,ok,-0.7127036498307058,0.1349719175099439,-0.02635672528746518,-0.03348578255172964,0.0036798452036994164,0.009653535474203721,True,ok: AeroSandbox AeroBuildup.run,matched,-0.016825511004820326,-0.07001973319541219,-0.008212108468699617,0.032039667940727413,0.0034871404276317383,-0.009098150755552415
case_001024,rudder,-6.0,-6.0,5.5,0.0,0.0,10.0,0.011547926740389855,-0.001108705143130615,0.565571511538715,0.0086245825597572,-0.026727243673111318,0.000784347634528652,-0.5637131353568817,0.04725682158888069,True,ok,-0.5530663329564909,0.08438839681074178,-0.012177772203638875,-0.02848270977159965,0.0051805860542427,0.010105271578159278,True,ok: AeroSandbox AeroBuildup.run,matched,-0.010646802400390842,-0.03713157522186109,-0.014549471469472443,0.027374004628469034,0.0034439965055144996,-0.009320923943630627
case_001025,rudder,-4.0,-6.0,5.5,0.0,0.0,10.0,-0.008396238739974294,-0.0011063331315752747,0.38167862903014055,0.00892969779645924,-0.01766796540681515,0.0011887859905869915,-0.3801878148821858,0.034692962355746634,True,ok,-0.38306876107441573,0.04302060815487818,-0.024979335151656977,-0.024423896412102783,0.0074983134785971345,0.009317985771347279,True,ok: AeroSandbox AeroBuildup.run,matched,0.0028809461922299495,-0.008327645799131547,0.007311369744841829,0.023317563280527507,0.0014313843178621046,-0.008129199780760286
case_001026,rudder,-2.0,-6.0,5.5,0.0,0.0,10.0,-0.020657244000304664,-0.0011527966105287582,0.19348019304408426,0.008965521906708757,-0.008714966604742625,0.0016110081156263242,-0.19265475752357836,0.027126437715873166,True,ok,-0.1723833078941837,0.022354086252608027,-0.017664255283882848,-0.02219870176818478,0.007668706966563473,0.009676153638296716,True,ok: AeroSandbox AeroBuildup.run,matched,-0.020271449629394644,0.004772351463265139,0.008949288679140223,0.021045905157656024,0.001296814940145284,-0.008065145522670392
case_001027,rudder,0.0,-6.0,5.5,0.0,0.0,10.0,-0.024790090730896507,-0.0011724444040982572,0.00432466383914349,0.00896474448669384,-0.00023173302709024945,0.0020215676433699534,-0.00432466383914349,0.024531734208215507,True,ok,-4.851094788001591e-17,0.016972508309846503,0.0027144790504066048,-0.022059796862933315,0.006250320844420497,0.009930745945636655,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004324663839143442,0.0075592258983690035,-0.002946212077496854,0.020887352458835058,0.0027144236422733427,-0.007909178302266702
case_001028,rudder,2.0,-6.0,5.5,0.0,0.0,10.0,-0.020736499451238042,-0.001152772542483344,-0.18484082429636217,0.008965596368056928,0.007665827115810122,0.002416188560242828,0.18401785830247144,0.02690535557728379,True,ok,0.17238328754886165,0.02235408565248971,0.022652758535061344,-0.022198702140597902,0.007852756318023804,0.010245884701351862,True,ok: AeroSandbox AeroBuildup.run,matched,0.011634570753609796,0.004551269924794078,-0.014986931419251222,0.02104592959811456,0.0011128400500331238,-0.007829696141109035
case_001029,rudder,4.0,-6.0,5.5,0.0,0.0,10.0,-0.008549388174615714,-0.0011045605978628728,-0.3731053251204267,0.008935181633955106,0.014888965534050762,0.0027886520157216215,0.3716245876094862,0.03425031977685575,True,ok,0.3830686720788503,0.04302060230863816,0.028648228592264516,-0.024423896638518152,0.0075856854048939985,0.01058650032662828,True,ok: AeroSandbox AeroBuildup.run,matched,-0.011444084469364124,-0.008770282531782414,-0.013759263058213754,0.02331933604065528,0.0013494962290611073,-0.007797848310906659
case_001030,rudder,6.0,-6.0,5.5,0.0,0.0,10.0,0.01135829813076761,-0.0010973133040546599,-0.5573379143467638,0.008659826456013948,0.021250574487028023,0.0030971261825916557,0.555504420217138,0.046589638493044996,True,ok,0.553066144479057,0.08438837892656495,0.01596724340668057,-0.028482708672633424,0.0051685117479022885,0.009700608609701946,True,ok: AeroSandbox AeroBuildup.run,matched,0.002438275738080975,-0.03779874043351995,0.005283331080347453,0.027385395368578765,0.0034913147081116593,-0.006603482427110291
case_001031,rudder,8.0,-6.0,5.5,0.0,0.0,10.0,0.0366698980196452,-0.0013983345754646872,-0.7247002835472878,0.0073148067692879876,0.026203942365866605,0.003136738984761422,0.7227925691474787,0.06404600246236222,True,ok,0.7127033192598933,0.1349718770786939,0.028533067164226697,-0.03348577863440895,0.002790610738470316,0.009714598721742155,True,ok: AeroSandbox AeroBuildup.run,matched,0.010089249887585416,-0.07092587461633168,-0.0023291247983600917,0.032087444058944266,0.004524196030817672,-0.0065778597369807335
case_001032,rudder,10.0,-6.0,5.5,0.0,0.0,10.0,0.057863241076777226,-0.002614139518817996,-0.8340116695216931,0.0030268378919530597,0.02866151802290556,0.002293048298687809,0.8314649383863989,0.08708598704088237,True,ok,0.7879655022273002,0.17744249148176122,0.019771011495909284,-0.03787013436218862,0.0012223355919263488,0.010359365243026828,True,ok: AeroSandbox AeroBuildup.run,matched,0.04349943615909868,-0.09035650444087885,0.008890506526996276,0.03525599484337062,0.0018045023000267109,-0.008066316944339019
case_001033,rudder,12.0,-6.0,5.5,0.0,0.0,10.0,0.055628461934227366,-0.004286888952255513,-0.8273645298318328,-0.0027836130425420553,0.028146473938474643,0.0004976114083148075,0.8210156729960635,0.11651355234226522,True,ok,0.84722265268807,0.2120017691003363,0.0027194754300721873,-0.0427189939455269,-0.0008061893687311289,0.010278622016585002,True,ok: AeroSandbox AeroBuildup.run,matched,-0.02620697969200647,-0.09548821675807108,0.025426998508402455,0.03843210499327138,-0.001977423673810926,-0.009781010608270194
case_001034,rudder,-8.0,0.0,5.5,0.0,0.0,10.0,0.03610410514086665,-0.027758014144210474,0.7408488023904657,-0.002018628059188999,-0.03524998639649624,0.011154071128629078,-0.7386636330425543,0.06735348269974323,True,ok,-0.7228489213445248,0.14029307470010652,-0.029425407728490848,-0.02739434076942231,-0.0019596904110678152,0.011106442357265068,True,ok: AeroSandbox AeroBuildup.run,matched,-0.015814711698029504,-0.07293959200036329,-0.0058245786680053944,-0.00036367337478816417,-5.893764812118368e-05,4.762877136401007e-05
case_001035,rudder,-6.0,0.0,5.5,0.0,0.0,10.0,0.010459477106929167,-0.027997002742785354,0.5721168298701844,-0.0020360078720388325,-0.026798841526721563,0.011250104505281548,-0.5700760270831543,0.04940031403894766,True,ok,-0.5575668735952087,0.08985449616145989,-0.012581907990821069,-0.027394369636163558,-0.0019677804009262355,0.011107447132960493,True,ok: AeroSandbox AeroBuildup.run,matched,-0.012509153487945568,-0.040454182122512235,-0.014216933535900493,-0.0006026331066217964,-6.822747111259698e-05,0.0001426573723210551
case_001036,rudder,-4.0,0.0,5.5,0.0,0.0,10.0,-0.009749031002480195,-0.028168545440575635,0.38593549472921235,-0.002048482860390286,-0.01750288109194315,0.011319035929655392,-0.3843153172359469,0.036646782057947046,True,ok,-0.3877373705144148,0.04717898820244385,-0.025405181532343914,-0.02739439035636019,-0.001975899551046374,0.011108165737644964,True,ok: AeroSandbox AeroBuildup.run,matched,0.003422053278467896,-0.010532206144496806,0.007902300440400765,-0.0007741550842154457,-7.25833093439118e-05,0.00021087019201042854
case_001037,rudder,-2.0,0.0,5.5,0.0,0.0,10.0,-0.02215131729900126,-0.028271806498801063,0.19561411328291217,-0.002055992247354082,-0.008427884679211848,0.011360529574780008,-0.1947218806253841,0.02896465741649092,True,ok,-0.17168155371974758,0.025994073914066138,-0.016690833226187213,-0.02739440282901542,-0.0019840379568139485,0.011108597263814397,True,ok: AeroSandbox AeroBuildup.run,matched,-0.02304032690563651,0.002970583502424781,0.008262948546975365,-0.0008774036697856424,-7.195429054013356e-05,0.00025193231096561075
case_001038,rudder,0.0,0.0,5.5,0.0,0.0,10.0,-0.026330127912679434,-0.02830628283996575,0.004372681854160754,-0.0020584994479517747,0.00014719494544411887,0.011374383287787282,-0.004372681854160754,0.026330127912679434,True,ok,4.204102244830417e-16,0.020766157064073483,0.003178506164704552,-0.02739440699333328,-0.0019921856921857506,0.011108741166456187,True,ok: AeroSandbox AeroBuildup.run,matched,-0.004372681854161175,0.005563970848605951,-0.003031311219260433,-0.0009118758466324685,-6.631375576602412e-05,0.00026564212133109444
case_001039,rudder,2.0,0.0,5.5,0.0,0.0,10.0,-0.0222315391490388,-0.028271806498801063,-0.1868786987725949,-0.0020559922473540764,0.008130110762717422,0.011360529574780008,0.18598898779137268,0.028739968827647136,True,ok,0.1716815537197463,0.025994073914066076,0.022587843127121105,-0.02739440282901542,-0.0020003328218795788,0.011108597263814397,True,ok: AeroSandbox AeroBuildup.run,matched,0.01430743407162638,0.0027458949135810602,-0.014457732364403683,-0.0008774036697856424,-5.565942547449765e-05,0.00025193231096561075
case_001040,rudder,4.0,0.0,5.5,0.0,0.0,10.0,-0.009904656221899122,-0.028168545440575635,-0.3772615711440822,-0.0020484828603902824,0.01545251020682819,0.011319035929655392,0.37565166702618796,0.03619696585932849,True,ok,0.38773737051441215,0.0471789882024435,0.02992503452174734,-0.02739439035636019,-0.002008469413565519,0.011108165737644964,True,ok: AeroSandbox AeroBuildup.run,matched,-0.012085703488224186,-0.01098202234311501,-0.01447252431491915,-0.0007741550842154457,-4.0013446824763155e-05,0.00021087019201042854
case_001041,rudder,6.0,0.0,5.5,0.0,0.0,10.0,0.01026309308363244,-0.027997002742785354,-0.5637645809577849,-0.0020360078720388264,0.022001115717747974,0.011250104505281548,0.5617490049440416,0.048722574506374725,True,ok,0.5575668735952076,0.08985449616145973,0.01738596665186237,-0.027394369636163558,-0.002016585550042817,0.011107447132960493,True,ok: AeroSandbox AeroBuildup.run,matched,0.0041821313488339396,-0.041131921655085,0.004615149065885605,-0.0006026331066217964,-1.942232199600956e-05,0.0001426573723210551
case_001042,rudder,8.0,0.0,5.5,0.0,0.0,10.0,0.036054419247435264,-0.027758014144210474,-0.733887391851926,-0.002018628059188995,0.027455975802882133,0.011154071128629078,0.7317630555329746,0.06643384396177057,True,ok,0.722848921344524,0.14029307470010616,0.03211118198813544,-0.02739434076942231,-0.0020246713413866343,0.011106442357265068,True,ok: AeroSandbox AeroBuildup.run,matched,0.008914134188450551,-0.07385923073833559,-0.004655206185253304,-0.00036367337478816417,6.043282197639235e-06,4.762877136401007e-05
case_001043,rudder,10.0,0.0,5.5,0.0,0.0,10.0,0.05802591932536329,-0.027452743973280166,-0.8461976092929905,-0.0019964280945419612,0.03080186104734918,0.011031403664655774,0.8434180613604301,0.08979629757256223,True,ok,0.7910063924359576,0.1825098773047483,0.019766120146004214,-0.027394303896841048,-0.002032716937049101,0.011105152679280682,True,ok: AeroSandbox AeroBuildup.run,matched,0.052411668924472465,-0.09271357973218607,0.011035740901344966,-5.8440076439118804e-05,3.628884250713978e-05,-7.374901462490861e-05
case_001044,rudder,12.0,0.0,5.5,0.0,0.0,10.0,0.05581746786724821,-0.02708267947558157,-0.8382497212113307,-0.0019695161340939527,0.02964574023868776,0.01088269973691563,0.8315370577400901,0.11968419459117802,True,ok,0.8493266187089099,0.2169491591486194,0.001927785795181528,-0.027394259198145348,-0.0020407125378991697,0.011103579727167679,True,ok: AeroSandbox AeroBuildup.run,matched,-0.017789560968819784,-0.09726496455744138,0.02771795444350623,0.00031157972256377897,7.119640380521706e-05,-0.00022087999025204898
case_001045,rudder,-8.0,6.0,5.5,0.0,0.0,10.0,0.03554674936028248,-0.036195987361440536,0.7314974602522938,-0.009904407798985574,-0.03418051051471187,0.01457043374409729,-0.7288205396304007,0.07002260652746725,True,ok,-0.7127033192598964,0.14192111471740748,-0.025675971382867785,-0.02209913452310437,-0.007709090149970747,0.012896688449588406,True,ok: AeroSandbox AeroBuildup.run,matched,-0.016117220370504337,-0.07189850818994023,-0.008504539131844083,-0.014096852838336168,-0.0021953176490148276,0.0016737452945088833
