case_id,case_type,alpha_deg,beta_deg,speed_m_s,delta_a_deg,delta_e_deg,delta_r_deg,cx_body,cy_body,cz_body,cl_roll,cm_pitch,cn_yaw,cl_lift,cd_drag,valid_local,local_status
case_000752,elevator,0.0,6.0,6.5,0.0,10.0,0.0,-0.029077049258986,-0.02740628813471231,0.1281008665057928,-0.011043057117388034,0.187321205580941,0.008197755380310805,-0.1281008665057928,0.031782499323355404,True,ok
case_000753,elevator,2.0,6.0,6.5,0.0,10.0,0.0,-0.02564746966958732,-0.02739089824547322,-0.05981396019861419,-0.011041359225784272,0.2831126331341983,0.007789653045492403,0.05879318909490046,0.030430602179988,True,ok
case_000754,elevator,4.0,6.0,6.5,0.0,10.0,0.0,-0.014097498551241238,-0.027334086607255233,-0.24801671231426178,-0.011003306929784377,0.37598207132176503,0.007377960261795593,0.24624784970904845,0.034049304216933536,True,ok
case_000755,elevator,6.0,6.0,6.5,0.0,10.0,0.0,0.005251524877327549,-0.02716683240813443,-0.4330298820936586,-0.010715261592951907,0.46485353727586814,0.0070121588432737365,0.4309297796152904,0.04266154905568624,True,ok
case_000756,elevator,8.0,6.0,6.5,0.0,10.0,0.0,0.0304976002462341,-0.02662263463293973,-0.6043133777700413,-0.009352557539061732,0.5398192298812623,0.006926225300083349,0.6023055134454072,0.056390901840493834,True,ok
case_000757,elevator,10.0,6.0,6.5,0.0,10.0,0.0,0.053890337857030714,-0.02509609454859993,-0.7288662110056783,-0.00504199127160688,0.5686088837647495,0.007800429191737118,0.7267092069206668,0.07571531149282967,True,ok
case_000758,elevator,12.0,6.0,6.5,0.0,10.0,0.0,0.059767977477573286,-0.023046473381127683,-0.7603736257608695,0.0007958666615692791,0.5069246377619324,0.009654198197741133,0.7557197266697174,0.10149189862401314,True,ok
case_000759,elevator,-8.0,-6.0,7.5,0.0,10.0,0.0,0.018373259033296556,0.026574854597402196,0.7369634840482299,0.00920473640110491,-0.3612770243891577,-0.009512739059559757,-0.732010784202651,0.08668667694862592,True,ok
case_000760,elevator,-6.0,-6.0,7.5,0.0,10.0,0.0,0.0014005392074371353,0.027155440569058473,0.6164486547113414,0.010680017696695156,-0.20731631900548866,-0.009326167531027534,-0.6129567824950143,0.06553672088726112,True,ok
case_000761,elevator,-4.0,-6.0,7.5,0.0,10.0,0.0,-0.013476043799992236,0.027332314073542825,0.4776841728612877,0.010997823092288484,-0.044605648748764055,-0.008978017692730319,-0.47540486057622255,0.04936560272489249,True,ok
case_000762,elevator,-2.0,-6.0,7.5,0.0,10.0,0.0,-0.02458663570575481,0.027390874177427797,0.311151246767787,0.011041284764436108,0.08343912087830102,-0.008594836089079773,-0.31001565907042344,0.03809971311469438,True,ok
case_000763,elevator,0.0,-6.0,7.5,0.0,10.0,0.0,-0.029077049258986007,0.027406288134712308,0.12810086650579278,0.011043057117388032,0.18732120558094095,-0.008197755380310803,-0.12810086650579278,0.03178249932335541,True,ok
case_000764,elevator,2.0,-6.0,7.5,0.0,10.0,0.0,-0.025647469669587294,0.027390898245473208,-0.059813960198614256,0.01104135922578427,0.28311263313419843,-0.007789653045492398,0.05879318909490053,0.03043060217998798,True,ok
case_000765,elevator,4.0,-6.0,7.5,0.0,10.0,0.0,-0.01409749855124123,0.027334086607255226,-0.24801671231426178,0.011003306929784351,0.3759820713217651,-0.0073779602617955915,0.24624784970904845,0.03404930421693353,True,ok
case_000766,elevator,6.0,-6.0,7.5,0.0,10.0,0.0,0.005251524877327552,0.027166832408134438,-0.43302988209365845,0.0107152615929519,0.46485353727586803,-0.007012158843273735,0.4309297796152902,0.042661549055686226,True,ok
case_000767,elevator,8.0,-6.0,7.5,0.0,10.0,0.0,0.030497600246234064,0.026622634632939745,-0.6043133777700412,0.009352557539061774,0.5398192298812627,-0.006926225300083346,0.6023055134454071,0.056390901840493855,True,ok
case_000768,elevator,10.0,-6.0,7.5,0.0,10.0,0.0,0.053890337857030665,0.02509609454859993,-0.7288662110056784,0.005041991271606874,0.5686088837647498,-0.0078004291917371125,0.7267092069206669,0.07571531149282974,True,ok
case_000769,elevator,12.0,-6.0,7.5,0.0,10.0,0.0,0.05976797747757328,0.02304647338112769,-0.7603736257608694,-0.0007958666615692708,0.5069246377619324,-0.009654198197741137,0.7557197266697173,0.10149189862401314,True,ok
case_000770,elevator,-8.0,0.0,7.5,0.0,10.0,0.0,0.017228649996166415,0.0,0.7463752088061536,-1.202427252134938e-17,-0.36608611806082114,1.960479215437399e-19,-0.7415093012263781,0.08681437033054056,True,ok
case_000771,elevator,-6.0,0.0,7.5,0.0,10.0,0.0,-0.00014816064742029564,1.5976598619671178e-18,0.6235560077695014,-7.841916861749596e-18,-0.20941449896995257,1.6337326795311659e-19,-0.6201246157104067,0.0653267002613504,True,ok
case_000772,elevator,-4.0,0.0,7.5,0.0,10.0,0.0,-0.015234437891288147,0.0,0.48300160222850447,0.0,-0.044640785834739516,-2.2872257513436322e-19,-0.4807623339342813,0.04888981615048826,True,ok
case_000773,elevator,-2.0,0.0,7.5,0.0,10.0,0.0,-0.02647440020413791,3.9941496549177945e-19,0.3145850674018584,0.0,0.08486385033374898,-2.2872257513436322e-19,-0.3134694874359762,0.037437133237295105,True,ok
case_000774,elevator,0.0,0.0,7.5,0.0,10.0,0.0,-0.031014993317878343,0.0,0.1295162278875647,0.0,0.18988992945782726,-2.613972287249865e-19,-0.1295162278875647,0.031014993317878343,True,ok
case_000775,elevator,2.0,0.0,7.5,0.0,10.0,0.0,-0.027547043967014507,0.0,-0.06047067537599052,2.6139722872498654e-18,0.2867357154614435,-1.3069861436249325e-19,0.05947246030432395,0.029640659188008407,True,ok
case_000776,elevator,4.0,0.0,7.5,0.0,10.0,0.0,-0.015863541749443502,0.0,-0.25079111690723727,2.091177829799892e-18,0.380669625630471,-3.2674653590623313e-20,0.24907361761763477,0.03331920292084023,True,ok
case_000777,elevator,6.0,0.0,7.5,0.0,10.0,0.0,0.0037407058717741034,-2.3964897929506767e-18,-0.43808333026952245,4.0843316988279145e-18,0.47075676553358287,1.6337326795311659e-19,0.43607447418520356,0.04207196340263707,True,ok
case_000778,elevator,8.0,0.0,7.5,0.0,10.0,0.0,0.029467655686489798,-1.5976598619671178e-18,-0.6121705839326502,4.051657045237291e-18,0.5474525793735278,-2.532285653273307e-19,0.6103140869112972,0.05601679999543914,True,ok
case_000779,elevator,10.0,0.0,7.5,0.0,10.0,0.0,0.05366526482112247,0.0,-0.7398906193828237,0.0,0.5783162931103754,1.6010580259405424e-18,0.7379688937894108,0.07563068886538898,True,ok
case_000780,elevator,12.0,0.0,7.5,0.0,10.0,0.0,0.059661822414775176,0.0,-0.7705187753040464,8.887505776649542e-18,0.5147006167630905,2.0258285226186455e-18,0.7660854817595281,0.10184179292987476,True,ok
case_000781,elevator,-8.0,6.0,7.5,0.0,10.0,0.0,0.018373259033296556,-0.026574854597402196,0.7369634840482299,-0.009204736401104913,-0.3612770243891577,0.009512739059559756,-0.732010784202651,0.08668667694862592,True,ok
case_000782,elevator,-6.0,6.0,7.5,0.0,10.0,0.0,0.0014005392074371368,-0.027155440569058477,0.6164486547113414,-0.01068001769669516,-0.20731631900548866,0.009326167531027534,-0.6129567824950143,0.06553672088726112,True,ok
case_000783,elevator,-4.0,6.0,7.5,0.0,10.0,0.0,-0.013476043799992236,-0.027332314073542825,0.4776841728612877,-0.010997823092288486,-0.04460564874876402,0.008978017692730315,-0.47540486057622255,0.04936560272489249,True,ok
case_000784,elevator,-2.0,6.0,7.5,0.0,10.0,0.0,-0.024586635705754818,-0.027390874177427797,0.31115124676778694,-0.011041284764436105,0.08343912087830103,0.008594836089079773,-0.3100156590704234,0.038099713114694386,True,ok
case_000785,elevator,0.0,6.0,7.5,0.0,10.0,0.0,-0.029077049258986007,-0.027406288134712308,0.12810086650579278,-0.011043057117388028,0.18732120558094095,0.008197755380310803,-0.12810086650579278,0.03178249932335541,True,ok
case_000786,elevator,2.0,6.0,7.5,0.0,10.0,0.0,-0.02564746966958729,-0.027390898245473208,-0.05981396019861423,-0.01104135922578427,0.28311263313419843,0.007789653045492398,0.0587931890949005,0.030430602179987973,True,ok
case_000787,elevator,4.0,6.0,7.5,0.0,10.0,0.0,-0.014097498551241228,-0.02733408660725523,-0.24801671231426173,-0.01100330692978436,0.3759820713217651,0.0073779602617955915,0.2462478497090484,0.03404930421693352,True,ok
case_000788,elevator,6.0,6.0,7.5,0.0,10.0,0.0,0.005251524877327547,-0.027166832408134434,-0.4330298820936584,-0.010715261592951903,0.4648535372758682,0.007012158843273737,0.43092977961529016,0.042661549055686226,True,ok
case_000789,elevator,8.0,6.0,7.5,0.0,10.0,0.0,0.03049760024623407,-0.026622634632939745,-0.6043133777700411,-0.009352557539061761,0.5398192298812629,0.006926225300083344,0.602305513445407,0.056390901840493834,True,ok
case_000790,elevator,10.0,6.0,7.5,0.0,10.0,0.0,0.05389033785703067,-0.02509609454859993,-0.7288662110056784,-0.005041991271606879,0.5686088837647498,0.0078004291917371125,0.7267092069206669,0.07571531149282973,True,ok
case_000791,elevator,12.0,6.0,7.5,0.0,10.0,0.0,0.05976797747757328,-0.02304647338112769,-0.7603736257608693,0.0007958666615692671,0.5069246377619323,0.009654198197741137,0.7557197266697172,0.10149189862401312,True,ok
case_000792,elevator,-8.0,-6.0,8.5,0.0,10.0,0.0,0.01837325903329654,0.026574854597402192,0.7369634840482296,0.009204736401104906,-0.361277024389158,-0.00951273905955976,-0.7320107842026508,0.0866866769486259,True,ok
case_000793,elevator,-6.0,-6.0,8.5,0.0,10.0,0.0,0.001400539207437134,0.027155440569058473,0.6164486547113412,0.010680017696695137,-0.2073163190054885,-0.009326167531027536,-0.6129567824950142,0.0655367208872611,True,ok
case_000794,elevator,-4.0,-6.0,8.5,0.0,10.0,0.0,-0.01347604379999223,0.02733231407354282,0.4776841728612876,0.01099782309228848,-0.04460564874876405,-0.00897801769273032,-0.47540486057622244,0.049365602724892474,True,ok
case_000795,elevator,-2.0,-6.0,8.5,0.0,10.0,0.0,-0.02458663570575481,0.027390874177427787,0.31115124676778677,0.011041284764436098,0.08343912087830103,-0.008594836089079776,-0.3100156590704232,0.03809971311469437,True,ok
case_000796,elevator,0.0,-6.0,8.5,0.0,10.0,0.0,-0.029077049258986014,0.027406288134712315,0.12810086650579275,0.011043057117388034,0.1873212055809409,-0.008197755380310806,-0.12810086650579275,0.031782499323355425,True,ok
case_000797,elevator,2.0,-6.0,8.5,0.0,10.0,0.0,-0.0256474696695873,0.027390898245473205,-0.05981396019861418,0.01104135922578427,0.2831126331341983,-0.0077896530454923995,0.05879318909490045,0.03043060217998798,True,ok
case_000798,elevator,4.0,-6.0,8.5,0.0,10.0,0.0,-0.014097498551241225,0.02733408660725522,-0.24801671231426178,0.011003306929784346,0.3759820713217652,-0.007377960261795596,0.24624784970904845,0.034049304216933515,True,ok
case_000799,elevator,6.0,-6.0,8.5,0.0,10.0,0.0,0.005251524877327549,0.027166832408134424,-0.4330298820936582,0.010715261592951886,0.46485353727586787,-0.007012158843273738,0.43092977961529,0.042661549055686206,True,ok
case_000800,elevator,8.0,-6.0,8.5,0.0,10.0,0.0,0.030497600246234064,0.02662263463293974,-0.604313377770041,0.009352557539061765,0.5398192298812629,-0.0069262253000833525,0.6023055134454068,0.05639090184049383,True,ok
case_000801,elevator,10.0,-6.0,8.5,0.0,10.0,0.0,0.05389033785703064,0.02509609454859993,-0.7288662110056785,0.005041991271606847,0.56860888376475,-0.00780042919173712,0.726709206920667,0.07571531149282977,True,ok
case_000802,elevator,12.0,-6.0,8.5,0.0,10.0,0.0,0.05976797747757328,0.0230464733811277,-0.7603736257608699,-0.0007958666615692174,0.5069246377619325,-0.009654198197741137,0.7557197266697178,0.10149189862401324,True,ok
case_000803,elevator,-8.0,0.0,8.5,0.0,10.0,0.0,0.017228649996166436,0.0,0.7463752088061533,9.768477751660396e-18,-0.36608611806082103,0.0,-0.7415093012263778,0.0868143703305405,True,ok
case_000804,elevator,-6.0,0.0,8.5,0.0,10.0,0.0,-0.00014816064742028808,1.2438528337114238e-18,0.6235560077695012,8.140398126383664e-19,-0.20941449896995207,2.035099531595916e-19,-0.6201246157104064,0.06532670026135036,True,ok
case_000805,elevator,-4.0,0.0,8.5,0.0,10.0,0.0,-0.015234437891288158,-1.8657792505671358e-18,0.4830016022285046,-1.6280796252767328e-18,-0.04464078583473954,1.526324648696937e-19,-0.4807623339342814,0.048889816150488284,True,ok
case_000806,elevator,-2.0,0.0,8.5,0.0,10.0,0.0,-0.026474400204137924,0.0,0.3145850674018584,-4.070199063191832e-18,0.08486385033374894,3.052649297393874e-19,-0.3134694874359762,0.03743713323729512,True,ok
case_000807,elevator,0.0,0.0,8.5,0.0,10.0,0.0,-0.03101499331787833,2.9152800790111496e-20,0.12951622788756467,4.070199063191832e-19,0.18988992945782726,5.08774882898979e-19,-0.12951622788756467,0.03101499331787833,True,ok
case_000808,elevator,2.0,0.0,8.5,0.0,10.0,0.0,-0.027547043967014507,9.328896252835679e-19,-0.06047067537599049,-3.2561592505534656e-18,0.28673571546144344,1.017549765797958e-19,0.059472460304323925,0.029640659188008407,True,ok
case_000809,elevator,4.0,0.0,8.5,0.0,10.0,0.0,-0.01586354174944351,-6.219264168557119e-19,-0.250791116907237,4.884238875830198e-18,0.3806696256304709,-1.017549765797958e-19,0.2490736176176345,0.033319202920840216,True,ok
case_000810,elevator,6.0,0.0,8.5,0.0,10.0,0.0,0.0037407058717741177,1.2438528337114238e-18,-0.43808333026952195,-9.717600263370499e-18,0.4707567655335828,6.105298594787748e-19,0.43607447418520306,0.042071963402637004,True,ok
case_000811,elevator,8.0,0.0,8.5,0.0,10.0,0.0,0.029467655686489798,-3.7315585011342715e-18,-0.6121705839326501,-3.3579142271332612e-18,0.5474525793735275,8.140398126383664e-19,0.6103140869112971,0.056016799995439126,True,ok
case_000812,elevator,10.0,0.0,8.5,0.0,10.0,0.0,0.05366526482112254,0.0,-0.7398906193828235,6.7158284542665225e-18,0.5783162931103749,-4.3245865046413216e-19,0.7379688937894106,0.07563068886538887,True,ok
case_000813,elevator,12.0,0.0,8.5,0.0,10.0,0.0,0.05966182241477522,-3.7315585011342715e-18,-0.7705187753040459,-3.2561592505534656e-18,0.5147006167630902,1.6280796252767328e-18,0.7660854817595275,0.10184179292987461,True,ok
case_000814,elevator,-8.0,6.0,8.5,0.0,10.0,0.0,0.01837325903329653,-0.02657485459740219,0.7369634840482298,-0.009204736401104896,-0.361277024389158,0.00951273905955976,-0.7320107842026509,0.08668667694862592,True,ok
case_000815,elevator,-6.0,6.0,8.5,0.0,10.0,0.0,0.001400539207437134,-0.027155440569058473,0.6164486547113414,-0.010680017696695155,-0.20731631900548841,0.009326167531027536,-0.6129567824950143,0.06553672088726112,True,ok
case_000816,elevator,-4.0,6.0,8.5,0.0,10.0,0.0,-0.013476043799992229,-0.02733231407354282,0.47768417286128756,-0.010997823092288467,-0.04460564874876405,0.008978017692730319,-0.4754048605762224,0.04936560272489247,True,ok
case_000817,elevator,-2.0,6.0,8.5,0.0,10.0,0.0,-0.02458663570575481,-0.027390874177427787,0.3111512467677867,-0.011041284764436098,0.08343912087830103,0.008594836089079776,-0.31001565907042317,0.03809971311469437,True,ok
case_000818,elevator,0.0,6.0,8.5,0.0,10.0,0.0,-0.029077049258986007,-0.027406288134712315,0.12810086650579275,-0.01104305711738803,0.1873212055809409,0.008197755380310806,-0.12810086650579275,0.03178249932335542,True,ok
case_000819,elevator,2.0,6.0,8.5,0.0,10.0,0.0,-0.025647469669587294,-0.027390898245473205,-0.0598139601986142,-0.011041359225784279,0.2831126331341983,0.007789653045492398,0.05879318909490047,0.030430602179987973,True,ok
case_000820,elevator,4.0,6.0,8.5,0.0,10.0,0.0,-0.014097498551241225,-0.027334086607255226,-0.24801671231426187,-0.01100330692978436,0.3759820713217652,0.007377960261795594,0.24624784970904853,0.03404930421693353,True,ok
case_000821,elevator,6.0,6.0,8.5,0.0,10.0,0.0,0.005251524877327549,-0.027166832408134424,-0.4330298820936582,-0.01071526159295189,0.46485353727586787,0.007012158843273739,0.43092977961529,0.042661549055686206,True,ok
case_000822,elevator,8.0,6.0,8.5,0.0,10.0,0.0,0.030497600246234068,-0.02662263463293974,-0.6043133777700411,-0.00935255753906176,0.5398192298812629,0.006926225300083353,0.602305513445407,0.056390901840493834,True,ok
case_000823,elevator,10.0,6.0,8.5,0.0,10.0,0.0,0.05389033785703064,-0.02509609454859993,-0.7288662110056785,-0.005041991271606834,0.56860888376475,0.007800429191737119,0.726709206920667,0.07571531149282977,True,ok
case_000824,elevator,12.0,6.0,8.5,0.0,10.0,0.0,0.059767977477573286,-0.02304647338112769,-0.76037362576087,0.0007958666615692085,0.5069246377619326,0.009654198197741137,0.7557197266697179,0.10149189862401325,True,ok
case_000825,rudder,-8.0,-6.0,4.5,0.0,0.0,-10.0,0.035546749360282445,0.036195987361440536,0.7314974602522937,0.009904407798985517,-0.36686289817890916,-0.013007325894665316,-0.7288205396304006,0.07002260652746728,True,ok
case_000826,rudder,-6.0,-6.0,4.5,0.0,0.0,-10.0,0.010404017717246935,0.03699784983001799,0.5655715115387154,0.01139578084174488,-0.2836827546514876,-0.012901126392174474,-0.5631785431966305,0.052371451665442284,True,ok
case_000827,rudder,-4.0,-6.0,4.5,0.0,0.0,-10.0,-0.009533470431217217,0.037334095702217254,0.3816786290301405,0.011725176170669057,-0.19103573619313632,-0.01261086376859047,-0.3798299268951788,0.039839328062557966,True,ok
case_000828,rudder,-2.0,-6.0,4.5,0.0,0.0,-10.0,-0.021790461850458766,0.03748880504935008,0.19348019304408437,0.011775630041872473,-0.09651113253349483,-0.01226260548300443,-0.19247536466108656,0.032291908375762124,True,ok
case_000829,rudder,0.0,-6.0,4.5,0.0,0.0,-10.0,-0.025921969419497613,0.037536356264282394,0.004324663839143485,0.011779739491768599,-0.002012931370113073,-0.011877197665593135,-0.004324663839143485,0.029703583795729783,True,ok
case_000830,rudder,2.0,-6.0,4.5,0.0,0.0,-10.0,-0.021869717301392148,0.0374888291173955,-0.1848408242963622,0.011775704503220647,0.09190547768622905,-0.011457422439417055,0.18383846543997956,0.03207082623717275,True,ok
case_000831,rudder,4.0,-6.0,4.5,0.0,0.0,-10.0,-0.009686619865858635,0.03733586823592965,-0.3731053251204265,0.011730660008164924,0.18473595651455949,-0.011010806337655747,0.37126669962247905,0.03939668548366706,True,ok
case_000832,rudder,6.0,-6.0,4.5,0.0,0.0,-10.0,0.010214389107624686,0.03700924166909394,-0.5573379143467642,0.011431024738001644,0.2748596558879953,-0.010587117704420676,0.5549698280568867,0.051704268569606575,True,ok
case_000833,rudder,8.0,-6.0,4.5,0.0,0.0,-10.0,0.03551666768693886,0.03624376739697808,-0.7247002835472877,0.01005222893694239,0.3558760649190136,-0.010420812135188898,0.7220839479423533,0.0691164246752978,True,ok
case_000834,rudder,10.0,-6.0,4.5,0.0,0.0,-10.0,0.05669807461003042,0.034435902102371664,-0.8340116695216926,0.0057212040386844625,0.40797118793397064,-0.011192833113427761,0.8305858339204051,0.092099949992383,True,ok
case_000835,rudder,12.0,-6.0,4.5,0.0,0.0,-10.0,0.054448785177250075,0.03204730751796554,-0.8273645298318326,-0.00014130483843837458,0.4043978537745792,-0.012923480230427655,0.8199704837412124,0.12145908687892044,True,ok
case_000836,rudder,-8.0,0.0,4.5,0.0,0.0,-10.0,0.03610410514086666,0.02775801414421048,0.7408488023904659,0.002018628059188992,-0.37224291345829263,-0.010082262990861792,-0.7386636330425546,0.06735348269974326,True,ok
case_000837,rudder,-6.0,0.0,4.5,0.0,0.0,-10.0,0.01045947710692916,0.027997002742785358,0.5721168298701845,0.0020360078720388407,-0.2871312189828506,-0.010169068404611174,-0.5700760270831544,0.04940031403894768,True,ok
case_000838,rudder,-4.0,0.0,4.5,0.0,0.0,-10.0,-0.009749031002480188,0.02816854544057563,0.38593549472921246,0.002048482860390283,-0.19319331929762384,-0.010231376125339971,-0.38431531723594703,0.036646782057947046,True,ok
case_000839,rudder,-2.0,0.0,4.5,0.0,0.0,-10.0,-0.022151317299001258,0.028271806498801063,0.19561411328291228,0.0020559922473540808,-0.09757804519451121,-0.010268882596095937,-0.1947218806253842,0.02896465741649092,True,ok
