primitive_variant_id,primitive_id,entry_role,transition_entry_class,controller_id,candidate_index,candidate_weight_label,local_lqr_speed_bin_id,local_lqr_reference_speed_m_s,K_gain_checksum,augmented_A_checksum,augmented_B_checksum,augmented_gain_checksum,Q_weight_json,R_weight_json,reference_state_vector,reference_command_vector,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,timing_augmentation_type,transition_object_id,w3_variant_status,eligible_for_post_w3_library_size_study,compatible_row_count,incompatible_row_count,continuation_valid_count,episode_terminal_useful_count,hard_failure_count,blocked_count,positive_continuation_count,transition_chain_compatible_count,transition_chain_compatible_rate,transition_success_probability,transition_exit_classes_seen,transition_pairs_seen,accepted_count,continuation_valid_rate,episode_terminal_useful_rate,hard_failure_rate,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,energy_residual_mean_m,lift_dwell_mean_s,saturation_fraction_mean,w3_environment_modes_seen,w3_environment_mode_count,both_w3_modes_positive,status_reason
primvar_recovery_transition_object_a68c68cadba0,recovery,transition_object,inflight_stable,lqrta_recovery_25189666fd0d,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_6p0_m_s,6.0,d2b5a3aa197587389d8bf397929b6cb6f6557bfbd03f0ed7c23ad975da74966d,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,dcadf93878789d77208dbcb9ced37af2be77e963414d5fa46603643b63814bb0,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.019625863793257852,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_a68c68cadba0__entry_inflight_stable,survived,True,40,0,40,0,0,0,36,36,0.9,0.9,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,14,1.0,0.0,0.0,0.2006773970818383,0.6119075062555205,0.8701950036779276,-0.003919345889042805,0.0645,0.48999999999999994,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_da5f0153677f,recovery,transition_object,inflight_stable,lqrta_recovery_b0e6d757b868,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_7p0_m_s,7.0,ee50b49f0fd3db7620e79b6aa60ec43535bc417b9c5eae80ddf4ecba86ecc8e3,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,4cb6c75b40e1438cffa779b172aa142bca72a9f0ab17f7e08e55ba06dd702958,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,-0.013102463587247311,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_da5f0153677f__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.1988843853243782,0.6119075062555205,0.9070806540489302,-0.004404685166231284,0.065,0.43,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_deb3fff72365,recovery,transition_object,inflight_stable,lqrta_recovery_9bc7ee5c0dc3,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_4p0_m_s,4.0,fb5ab67b13f914ec67bc44335101d9259de6c12f97d95340b50dd85d12303715,54927bcefebfb3a189c1207a244274e701e97e6071e85e03dc6da4071a460bfc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,c8b099be8bd9c78f76c05c65378adf3fec62658dcccd27174fad7d6f31d2680e,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,0.06745342338752222,0.0,3.9626688033853164,0.0,0.5452118438522628,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_deb3fff72365__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,14,1.0,0.0,0.0,0.2007544463002055,0.6119075062555205,0.9011814817426668,0.00030015813204859463,0.0685,0.6699999999999999,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_fb9a5fb359db,recovery,transition_object,inflight_stable,lqrta_recovery_52fba4258605,3,recovery_robust_anchor_rate_damped_ref_damped_level_003,speed_bin_8p0_m_s,8.0,1214518a1cf4ddd03050f59495af63508fb48b78ab0f90bb538b3f389dcc84b4,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,7397f15bd32339dbc234fc4f529d492b5d5670758679ae881d0acdd3e2dc1963,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":6.0,""q_rates"":3.6,""q_surfaces"":0.2,""q_velocity"":0.55,""reference_bank_bias_rad"":0.0,""reference_pitch_bias_rad"":0.0,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":1.32,""r_elevator"":0.96,""r_rudder"":1.44}","[0.0,0.0,0.0,0.0,-0.04396388045251644,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_fb9a5fb359db__entry_inflight_stable,survived,True,40,0,40,0,0,0,36,36,0.9,0.9,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.200447274321446,0.6119075062555205,0.9108655394168768,-0.003958425348865533,0.067,0.45499999999999996,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_03d3467d8846,recovery,transition_object,inflight_stable,lqrta_recovery_dcab0eba0dfc,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_4p5_m_s,4.5,76e5a616d7f02361a1a01c54c9792fcbc390fb9f9245e0e5e2266d43a738aebb,4ad3ab5e902cad25034db9a655f3937276a05148421391a3e0edd469161fdaa1,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,3a6a22174427ba807280affe5c7873616cdea9cb1707fb66e4e8c7100c4f88aa,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,0.09578675672085554,0.0,4.4580024038084805,0.0,0.6133633243337958,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_03d3467d8846__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,14,1.0,0.0,0.0,0.2007276391409211,0.6119075062555205,0.8789185832569726,0.00027565323649106496,0.073,0.635,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_097159f73215,recovery,transition_object,inflight_stable,lqrta_recovery_91c9840b45e8,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_8p0_m_s,8.0,784b546361c05d78da0225778a50f074220fb48687ef4d04b635f6790441e46a,a07a3f5eab717036e5a1f18b1f433cf3acba38596179990bedb7a3a288dc8899,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,98d5da51d4093597d2afcc496c1798cd4df962069c76a45dbfbece981a69dfdf,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,-0.01563054711918311,0.0,7.990758646972372,0.0,0.3844167606078879,0.0,0.0,0.0,0.0,-0.007922324452238772,0.0]","[0.0,-0.007922324452238772,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_097159f73215__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,13,1.0,0.0,0.0,0.2002557497500579,0.6119075062555205,0.9092289052461178,-0.005672899765475308,0.058499999999999996,0.30999999999999994,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_0de68ce054ff,recovery,transition_object,inflight_stable,lqrta_recovery_7513a3ee670e,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_7p0_m_s,7.0,36defc8a27d805693eeef827eb02665ba68f7ac81ccf8e5612fc08ff0017fa94,4960290c4b345812154abcd290cb6390b92798e13de9f1681834a40c6dd42943,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,021b949797b6e5f82ceab5086e5d0811cd02076a74b981bfb3b15d9588526038,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,0.015230869746086017,0.0,6.986238655337723,0.0,0.4387134037899517,0.0,0.0,0.0,0.0,-0.010271096863337612,0.0]","[0.0,-0.010271096863337612,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_0de68ce054ff__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.2002771750710188,0.6119075062555205,0.9069570612845022,-0.0031249617199195804,0.07100000000000001,0.49000000000000005,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_3f69cf4107de,recovery,transition_object,inflight_stable,lqrta_recovery_741204a9fc4e,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_5p5_m_s,5.5,2fcd7ee666f5ca0c80f77af58b5320f854db0080438662126052db0c5e10544e,ddf6fd76f0fb11df88c353b8f32edee2fba2359ad84e4c295b6ac036772b5afc,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,165ce79aae7a8e43422720fac5c07482e2779c237eeab67ada6d011390598bf5,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,0.06620425965294874,0.0,5.4714374007798,0.0,0.5597970787240485,0.0,0.0,0.0,0.0,-0.016697164375168067,0.0]","[0.0,-0.016697164375168067,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_3f69cf4107de__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,12,1.0,0.0,0.0,0.2002278813672919,0.6119075062555205,0.9100944312034254,0.0005606245020701089,0.0665,0.45999999999999996,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_654920154904,recovery,transition_object,inflight_stable,lqrta_recovery_f04a9a647654,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_6p0_m_s,6.0,d4213781df9db913d67ed67081020a7cb90bd9024a9c830c88f99884edeea18a,b148f66e4f45ae527c4d5dcdc76ca8c8d29f7cdb9bd3a8ee6e8492396dd0b15b,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,517424d262a51e9ff6bd32fb24ed77942e4a144364283ce2e6b38d9793cfdb5a,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,0.04795919712659118,0.0,5.9781252864518635,0.0,0.5118769964403785,0.0,0.0,0.0,0.0,-0.013881220204409472,0.0]","[0.0,-0.013881220204409472,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_654920154904__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,10,1.0,0.0,0.0,0.2004257349557479,0.6119075062555205,0.909840916856461,-0.0025065129845010053,0.0655,0.45999999999999996,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_a7dbc9fa89fa,recovery,transition_object,inflight_stable,lqrta_recovery_57b4bfbcc2da,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_3p0_m_s,3.0,46e6fa75323a37908fe453cf8c45bd38e13c56c8cb9e2a99095c4e153e912bc1,1d1fcb4bc0a3d44eb46fb20c2ff74df8038da7f13c084e0025398358a3b0e8e7,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,645dfcb7f8662730058f2cae44921a3115d2ef464b5f94a18b5dc9b47e314a4d,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,0.09578675672085554,0.0,2.9720016025389873,0.0,0.40890888288919713,0.0,0.0,0.0,0.0,-0.02691332032012884,0.0]","[0.0,-0.02691332032012884,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_a7dbc9fa89fa__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,11,1.0,0.0,0.0,0.1998062157999331,0.6119075062555205,0.912632353438966,-0.006558508616838901,0.06000000000000001,0.8100000000000002,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_ae99f1e08803,recovery,transition_object,inflight_stable,lqrta_recovery_ecbbcdfae436,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_7p5_m_s,7.499999999999999,f60bae75fe22007f363b90dd111d0c24466c4efa64ccc9942f2f5af636278458,4f5d934bc3d60a8e43ce0972e21274db050873d01b035e2087f8e340a1eb6746,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,dbf3063fe04d062fc2428d415652a807cf078a9829b031d68cbedba0841a53b2,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,-0.00027311919254767794,0.0,7.488799706034377,0.0,0.40973035389072937,0.0,0.0,0.0,0.0,-0.008985397011923286,0.0]","[0.0,-0.008985397011923286,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_ae99f1e08803__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,13,1.0,0.0,0.0,0.200654233551484,0.6119075062555205,0.8759791889289752,-0.003356845042778206,0.065,0.34,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
primvar_recovery_transition_object_bdebdf6fc48f,recovery,transition_object,inflight_stable,lqrta_recovery_0dbb9f886b90,8,recovery_robust_lhs_logqr_refbias_008,speed_bin_6p5_m_s,6.5,bfb6a3036e370d9b5a00849f99ead4fc4c86e1ea2b09c645e966086fdd36553c,7763002034843e2314c6c07973b672a307171b5d67b1fbca1d674b1f61398794,2ec5fa998d9923a1fd053429c76263170d5b52e867e62e975d68bb8642a00325,568371c4fcd2a6cc41f73b1baea40b788e4303e373e772f585822af5dd5e9ce9,"{""grouping"":""diagonal_grouped_log_scaled_with_reference_bias"",""longitudinal_speed_error_policy"":""passive_u_error_zeroed_speed_is_scheduling_only_v1"",""q_attitude"":13.240404414507541,""q_rates"":9.063167275201636,""q_surfaces"":0.10465982293629894,""q_velocity"":0.1618499946915105,""reference_bank_bias_rad"":-0.07666666666666667,""reference_pitch_bias_rad"":0.02833333333333333,""reference_roll_rate_bias_rad_s"":0.0,""reference_speed_bias_m_s"":0.0,""state_mask"":[""phi"",""theta"",""psi"",""u"",""v"",""w"",""p"",""q"",""r"",""delta_a"",""delta_e"",""delta_r""]}","{""command_names"":[""delta_a_cmd"",""delta_e_cmd"",""delta_r_cmd""],""grouping"":""diagonal_grouped_log_scaled"",""r_aileron"":2.8031264227772814,""r_elevator"":3.1393518067876287,""r_rudder"":5.437900365120981}","[0.0,0.0,0.0,-0.07666666666666667,0.03117046826961055,0.0,6.482818095890479,0.0,0.4723023772912313,0.0,0.0,0.0,0.0,-0.011856491499609824,0.0]","[0.0,-0.011856491499609824,0.0]",0.1,5,0.02,v411_0p10s_5slot_20ms,actuator_surface_state_command_fifo_predictor_compensated,primvar_recovery_transition_object_bdebdf6fc48f__entry_inflight_stable,survived,True,40,0,40,0,0,0,37,37,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,11,1.0,0.0,0.0,0.1998425469116327,0.6119075062555205,0.8997661085655198,-0.0030943983218099267,0.0695,0.42000000000000004,w3_randomised_four;w3_randomised_single,2,True,inflight_stable_high_probability_transition_survivor
