comparison_type,environment_block_id,library_size_case_id,outer_case_index,common_final_launch_key,policy_id,baseline_policy_id,history_length,launch_score,baseline_launch_score,delta_launch_score,accumulated_selected_score,baseline_accumulated_selected_score,delta_accumulated_selected_score,executed_selected_decision_count,baseline_executed_selected_decision_count,mission_success_delta,safe_success_delta,hard_failure_delta,no_viable_primitive_delta,claim_status
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,41,r10_changed_final_0041,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,10.335482307609798,9.817163010034232,0.5183192975755659,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,39,r10_changed_final_0039,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,9.938646231650708,9.37357693776932,0.5650692938813879,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,46,r10_changed_final_0046,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,2.9817990601392506,2.5723195933811405,0.4094794667581101,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,42,r10_changed_final_0042,spatial_flow_belief_memory_h10,no_memory_baseline,10,134.9441148360085,134.9441148360085,0.0,13.781645808690229,13.265519422263559,0.5161263864266701,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,43,r10_changed_final_0043,spatial_flow_belief_memory_h10,no_memory_baseline,10,139.78304706800176,139.78304706800176,0.0,11.035397442202221,10.615137539732903,0.42025990246931855,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,38,r10_changed_final_0038,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,6.2071314653094,5.475241851560858,0.7318896137485424,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,47,r10_changed_final_0047,spatial_flow_belief_memory_h10,no_memory_baseline,10,0.0,0.0,0.0,5.082583441594046,4.703214382249334,0.3793690593447119,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,44,r10_changed_final_0044,spatial_flow_belief_memory_h10,no_memory_baseline,10,125.6786289973045,125.6786289973045,0.0,11.853194204788442,11.265433211480332,0.5877609933081107,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,48,r10_changed_final_0048,spatial_flow_belief_memory_h10,no_memory_baseline,10,127.21843435621251,127.21843435621251,0.0,12.139156272256718,11.666403303463698,0.47275296879302076,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,49,r10_changed_final_0049,spatial_flow_belief_memory_h10,no_memory_baseline,10,-100.0,-100.0,0.0,8.844133325107235,8.368652237051005,0.47548108805622924,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,0,r10_changed_final_0000,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,6.878096974760919,6.33268885799388,0.5454081167670397,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,10,r10_changed_final_0010,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,1,r10_changed_final_0001,spatial_flow_belief_memory_h30,no_memory_baseline,30,117.77669809871529,118.09736009495197,-0.3206619962366801,13.584043905147897,13.019256710484866,0.5647871946630314,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,5,r10_changed_final_0005,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,12.288893710707724,11.865727826940944,0.42316588376677977,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,4,r10_changed_final_0004,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,2,r10_changed_final_0002,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,9.667370327883226,9.400855408623736,0.26651491925949067,6,6,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,9,r10_changed_final_0009,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,10.381235423126432,10.016762247189243,0.36447317593718864,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,11,r10_changed_final_0011,spatial_flow_belief_memory_h30,no_memory_baseline,30,113.27524757431596,113.27524757431596,0.0,16.7093273363934,16.158489253965982,0.5508380824274184,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,6,r10_changed_final_0006,spatial_flow_belief_memory_h30,no_memory_baseline,30,123.57348528739449,123.57348528739449,0.0,11.591268936039697,11.17223106972551,0.41903786631418605,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,12,r10_changed_final_0012,spatial_flow_belief_memory_h30,no_memory_baseline,30,-50.0,-50.0,0.0,8.373628576002167,7.92133935937872,0.4522892166234467,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,3,r10_changed_final_0003,spatial_flow_belief_memory_h30,no_memory_baseline,30,121.99039500430337,122.01070639913351,-0.02031139483014499,12.343493108451295,12.704420758675212,-0.3609276502239176,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,7,r10_changed_final_0007,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,3.98343604522316,3.4196554916234527,0.5637805535997074,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,8,r10_changed_final_0008,spatial_flow_belief_memory_h30,no_memory_baseline,30,132.56062835715045,132.56062835715045,0.0,11.614741915939828,11.176404859249105,0.4383370566907221,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,15,r10_changed_final_0015,spatial_flow_belief_memory_h30,no_memory_baseline,30,117.53515669530208,117.53515669530208,0.0,13.762316147002029,13.376236180838465,0.3860799661635639,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,14,r10_changed_final_0014,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,12.569631812243655,11.93730649137928,0.6323253208643749,13,13,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,16,r10_changed_final_0016,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0029506515147,120.0029506515147,0.0,10.491469107485797,10.05855834553112,0.4329107619546768,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,13,r10_changed_final_0013,spatial_flow_belief_memory_h30,no_memory_baseline,30,128.8397333875781,128.8397333875781,0.0,15.08133041948247,14.576814368964508,0.504516050517962,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,17,r10_changed_final_0017,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,9.986281763849847,9.61472759388628,0.3715541699635665,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,18,r10_changed_final_0018,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,9.863599716024403,9.333446802510498,0.5301529135139056,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,25,r10_changed_final_0025,spatial_flow_belief_memory_h30,no_memory_baseline,30,115.7012563078369,115.7012563078369,0.0,13.929285662597891,13.432669331814544,0.4966163307833469,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,20,r10_changed_final_0020,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,11.332511901087038,10.835048227774218,0.4974636733128204,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,21,r10_changed_final_0021,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.02586319489345,120.02586319489345,0.0,14.231140349683866,13.840175021785914,0.3909653278979519,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,26,r10_changed_final_0026,spatial_flow_belief_memory_h30,no_memory_baseline,30,131.75305229751586,131.75305229751586,0.0,13.181848316863253,12.838298109975618,0.3435502068876346,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,22,r10_changed_final_0022,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.02010311710494,120.02010311710494,0.0,11.449039040345319,10.984411518084757,0.46462752226056203,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,23,r10_changed_final_0023,spatial_flow_belief_memory_h30,no_memory_baseline,30,-40.0,-40.0,0.0,0.0,0.0,0.0,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,30,r10_changed_final_0030,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,11.556622193198486,11.12641663715196,0.4302055560465252,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,27,r10_changed_final_0027,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.04156886339692,120.04156886339692,0.0,13.370507970307266,12.784464373145681,0.5860435971615843,12,12,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,28,r10_changed_final_0028,spatial_flow_belief_memory_h30,no_memory_baseline,30,121.0879518214106,121.0879518214106,0.0,11.868167721199464,11.435186042233822,0.43298167896564266,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,19,r10_changed_final_0019,spatial_flow_belief_memory_h30,no_memory_baseline,30,158.78220557146642,158.81877830904799,-0.03657273758156521,12.801869822520075,11.979711530190492,0.8221582923295827,15,15,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,29,r10_changed_final_0029,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,8.164721259005535,7.7971414545545725,0.36757980445096283,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,31,r10_changed_final_0031,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.002506755562,120.002506755562,0.0,13.068376504941618,12.662636013764047,0.40574049117757127,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,24,r10_changed_final_0024,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,17.153957687933868,16.335756970875174,0.8182007170586942,18,18,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,32,r10_changed_final_0032,spatial_flow_belief_memory_h30,no_memory_baseline,30,130.78067395672667,130.78067395672667,0.0,14.310131011221294,13.832761850562052,0.47736916065924184,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,35,r10_changed_final_0035,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,8.454845344593682,7.892028333777975,0.5628170108157073,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,36,r10_changed_final_0036,spatial_flow_belief_memory_h30,no_memory_baseline,30,127.16849076127068,127.16849076127068,0.0,12.154201825388201,11.757794654459518,0.3964071709286827,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,33,r10_changed_final_0033,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.08133212565347,120.08133212565347,0.0,10.601590229843135,10.226514598939263,0.3750756309038721,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,41,r10_changed_final_0041,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,10.335613119910112,9.817163010034232,0.5184501098758805,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,45,r10_changed_final_0045,spatial_flow_belief_memory_h30,no_memory_baseline,30,120.0,120.0,0.0,11.85478670709125,11.376663459977214,0.478123247114036,10,10,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,34,r10_changed_final_0034,spatial_flow_belief_memory_h30,no_memory_baseline,30,130.528126876001,130.528126876001,0.0,11.529609159402606,11.08771283127221,0.4418963281303956,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,40,r10_changed_final_0040,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,3.5595306215510583,3.125300652904667,0.4342299686463913,8,8,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,37,r10_changed_final_0037,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,11.410776278284255,10.851802702543452,0.5589735757408025,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,39,r10_changed_final_0039,spatial_flow_belief_memory_h30,no_memory_baseline,30,-100.0,-100.0,0.0,9.938645895055128,9.37357693776932,0.5650689572858081,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,42,r10_changed_final_0042,spatial_flow_belief_memory_h30,no_memory_baseline,30,134.9441148360085,134.9441148360085,0.0,13.782613532298717,13.265519422263559,0.517094110035158,11,11,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,47,r10_changed_final_0047,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,5.08288277927986,4.703214382249334,0.37966839703052546,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,46,r10_changed_final_0046,spatial_flow_belief_memory_h30,no_memory_baseline,30,0.0,0.0,0.0,2.9889029555966813,2.5723195933811405,0.4165833622155408,7,7,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
policy_vs_no_memory_baseline,r10_l7_full_domain_randomisation_arena_wide_training,no_cluster_no_merge,43,r10_changed_final_0043,spatial_flow_belief_memory_h30,no_memory_baseline,30,139.78304706800176,139.78304706800176,0.0,11.035227851110259,10.615137539732903,0.420090311377356,9,9,0,0,0,0,posthoc_score_delta_audit_not_runtime_control
