source_rollout_id,rollout_id,source_outcome_class,w2_outcome_class,source_reuse_count
r646_c00018_00308,w2_r648_012095,boundary_terminal,failed,1
r646_c00028_00585,w2_r648_012096,failed,weak,1
r646_c00053_00192,w2_r648_012097,failed,accepted,1
r646_c00067_00103,w2_r648_012098,rejected,rejected,1
r646_c00022_00318,w2_r648_012099,rejected,rejected,3
r646_c00063_00083,w2_r648_012100,accepted,accepted,1
r646_c00073_00409,w2_r648_012101,accepted,weak,1
r646_c00078_00560,w2_r648_012102,weak,failed,2
r646_c00061_00053,w2_r648_012103,weak,accepted,1
r646_c00019_00323,w2_r648_012104,boundary_terminal,boundary_terminal,1
r646_c00018_00316,w2_r648_012105,boundary_terminal,boundary_terminal,1
r646_c00028_00600,w2_r648_012106,failed,failed,1
r646_c00053_00198,w2_r648_012107,failed,failed,1
r646_c00067_00124,w2_r648_012108,rejected,rejected,1
r646_c00022_00739,w2_r648_012109,rejected,failed,3
r646_c00063_00127,w2_r648_012110,accepted,accepted,1
r646_c00073_00412,w2_r648_012111,accepted,failed,1
r646_c00078_00644,w2_r648_012112,weak,accepted,2
r646_c00061_00132,w2_r648_012113,weak,accepted,1
r646_c00019_00362,w2_r648_012114,boundary_terminal,failed,1
r646_c00018_00317,w2_r648_012115,boundary_terminal,boundary_terminal,1
r646_c00028_00601,w2_r648_012116,failed,failed,1
r646_c00053_00208,w2_r648_012117,failed,failed,1
r646_c00067_00125,w2_r648_012118,rejected,rejected,1
r646_c00022_00938,w2_r648_012119,rejected,rejected,3
r646_c00063_00140,w2_r648_012120,accepted,accepted,1
r646_c00073_00417,w2_r648_012121,accepted,failed,1
r646_c00078_00706,w2_r648_012122,weak,failed,2
r646_c00061_00177,w2_r648_012123,weak,weak,1
r646_c00019_00363,w2_r648_012124,boundary_terminal,failed,1
r646_c00018_00328,w2_r648_012125,boundary_terminal,boundary_terminal,1
r646_c00028_00602,w2_r648_012126,failed,rejected,1
r646_c00053_00209,w2_r648_012127,failed,failed,1
r646_c00067_00266,w2_r648_012128,rejected,rejected,1
r646_c00022_00939,w2_r648_012129,rejected,rejected,3
r646_c00063_00141,w2_r648_012130,accepted,accepted,1
r646_c00073_00434,w2_r648_012131,accepted,failed,1
r646_c00078_00721,w2_r648_012132,weak,failed,2
r646_c00061_00228,w2_r648_012133,weak,weak,1
r646_c00019_00403,w2_r648_012134,boundary_terminal,boundary_terminal,1
r646_c00018_00329,w2_r648_012135,boundary_terminal,boundary_terminal,1
r646_c00028_00623,w2_r648_012136,failed,rejected,1
r646_c00053_00217,w2_r648_012137,failed,failed,1
r646_c00067_00267,w2_r648_012138,rejected,rejected,1
r646_c00027_00819,w2_r648_012139,rejected,failed,3
r646_c00063_00180,w2_r648_012140,accepted,failed,1
r646_c00073_00435,w2_r648_012141,accepted,failed,1
r646_c00078_00763,w2_r648_012142,weak,boundary_terminal,2
r646_c00061_00230,w2_r648_012143,weak,weak,1
r646_c00019_00587,w2_r648_012144,boundary_terminal,boundary_terminal,1
r646_c00018_00330,w2_r648_012145,boundary_terminal,boundary_terminal,1
r646_c00028_00626,w2_r648_012146,failed,failed,1
r646_c00053_00218,w2_r648_012147,failed,failed,1
r646_c00067_00284,w2_r648_012148,rejected,failed,1
r646_c00027_00939,w2_r648_012149,rejected,rejected,3
r646_c00063_00181,w2_r648_012150,accepted,failed,1
r646_c00073_00474,w2_r648_012151,accepted,accepted,1
r646_c00078_00986,w2_r648_012152,weak,failed,2
r646_c00061_00255,w2_r648_012153,weak,failed,1
r646_c00019_00667,w2_r648_012154,boundary_terminal,boundary_terminal,1
r646_c00018_00331,w2_r648_012155,boundary_terminal,boundary_terminal,1
r646_c00028_00627,w2_r648_012156,failed,rejected,1
r646_c00053_00219,w2_r648_012157,failed,failed,1
r646_c00067_00366,w2_r648_012158,rejected,rejected,1
r646_c00027_00978,w2_r648_012159,rejected,rejected,3
r646_c00063_00182,w2_r648_012160,accepted,failed,1
r646_c00073_00475,w2_r648_012161,accepted,weak,1
r646_c00002_00004,w2_r648_012162,weak,failed,2
r646_c00061_00268,w2_r648_012163,weak,weak,1
r646_c00019_00707,w2_r648_012164,boundary_terminal,boundary_terminal,1
r646_c00018_00332,w2_r648_012165,boundary_terminal,boundary_terminal,1
r646_c00028_00640,w2_r648_012166,failed,failed,1
r646_c00053_00238,w2_r648_012167,failed,failed,1
r646_c00067_00367,w2_r648_012168,rejected,rejected,1
r646_c00027_00979,w2_r648_012169,rejected,rejected,3
r646_c00063_00207,w2_r648_012170,accepted,accepted,1
r646_c00073_00509,w2_r648_012171,accepted,accepted,1
r646_c00002_00007,w2_r648_012172,weak,failed,2
r646_c00061_00269,w2_r648_012173,weak,weak,1
r646_c00019_00742,w2_r648_012174,boundary_terminal,boundary_terminal,1
r646_c00018_00333,w2_r648_012175,boundary_terminal,boundary_terminal,1
r646_c00028_00641,w2_r648_012176,failed,failed,1
r646_c00053_00255,w2_r648_012177,failed,accepted,1
r646_c00067_00402,w2_r648_012178,rejected,rejected,1
r646_c00032_00099,w2_r648_012179,rejected,rejected,3
r646_c00063_00220,w2_r648_012180,accepted,accepted,1
r646_c00073_00534,w2_r648_012181,accepted,failed,1
r646_c00002_00123,w2_r648_012182,weak,failed,2
r646_c00061_00274,w2_r648_012183,weak,weak,1
r646_c00019_00786,w2_r648_012184,boundary_terminal,boundary_terminal,1
r646_c00018_00334,w2_r648_012185,boundary_terminal,boundary_terminal,1
r646_c00028_00646,w2_r648_012186,failed,rejected,1
r646_c00053_00258,w2_r648_012187,failed,failed,1
r646_c00067_00403,w2_r648_012188,rejected,rejected,1
r646_c00032_00118,w2_r648_012189,rejected,rejected,3
r646_c00063_00221,w2_r648_012190,accepted,accepted,1
r646_c00073_00535,w2_r648_012191,accepted,failed,1
r646_c00002_00124,w2_r648_012192,weak,failed,2
r646_c00061_00334,w2_r648_012193,weak,accepted,1
r646_c00019_00787,w2_r648_012194,boundary_terminal,boundary_terminal,1
r646_c00018_00335,w2_r648_012195,boundary_terminal,boundary_terminal,1
r646_c00028_00647,w2_r648_012196,failed,failed,1
r646_c00053_00259,w2_r648_012197,failed,failed,1
r646_c00067_00460,w2_r648_012198,rejected,rejected,1
r646_c00032_00119,w2_r648_012199,rejected,rejected,3
r646_c00063_00222,w2_r648_012200,accepted,accepted,1
r646_c00073_00550,w2_r648_012201,accepted,failed,1
r646_c00002_00140,w2_r648_012202,weak,accepted,2
r646_c00061_00372,w2_r648_012203,weak,failed,1
r646_c00019_00827,w2_r648_012204,boundary_terminal,boundary_terminal,1
r646_c00018_00336,w2_r648_012205,boundary_terminal,boundary_terminal,1
r646_c00028_00660,w2_r648_012206,failed,failed,1
r646_c00053_00268,w2_r648_012207,failed,failed,1
r646_c00067_00461,w2_r648_012208,rejected,rejected,1
r646_c00032_00278,w2_r648_012209,rejected,rejected,3
r646_c00063_00223,w2_r648_012210,accepted,accepted,1
r646_c00073_00551,w2_r648_012211,accepted,accepted,1
r646_c00002_00220,w2_r648_012212,weak,failed,2
r646_c00061_00455,w2_r648_012213,weak,accepted,1
r646_c00019_00844,w2_r648_012214,boundary_terminal,rejected,1
r646_c00018_00337,w2_r648_012215,boundary_terminal,boundary_terminal,1
r646_c00028_00661,w2_r648_012216,failed,failed,1
r646_c00053_00269,w2_r648_012217,failed,failed,1
r646_c00067_00526,w2_r648_012218,rejected,rejected,1
r646_c00032_00338,w2_r648_012219,rejected,rejected,3
r646_c00063_00240,w2_r648_012220,accepted,accepted,1
r646_c00073_00553,w2_r648_012221,accepted,accepted,1
r646_c00002_00221,w2_r648_012222,weak,failed,2
r646_c00061_00472,w2_r648_012223,weak,weak,1
r646_c00019_00860,w2_r648_012224,boundary_terminal,rejected,1
r646_c00018_00348,w2_r648_012225,boundary_terminal,boundary_terminal,1
r646_c00028_00664,w2_r648_012226,failed,weak,1
r646_c00053_00271,w2_r648_012227,failed,failed,1
r646_c00067_00620,w2_r648_012228,rejected,rejected,1
r646_c00032_00339,w2_r648_012229,rejected,rejected,3
r646_c00063_00241,w2_r648_012230,accepted,accepted,1
r646_c00073_00554,w2_r648_012231,accepted,accepted,1
r646_c00002_00240,w2_r648_012232,weak,failed,2
r646_c00061_00575,w2_r648_012233,weak,weak,1
r646_c00019_00861,w2_r648_012234,boundary_terminal,rejected,1
r646_c00018_00349,w2_r648_012235,boundary_terminal,boundary_terminal,1
r646_c00028_00680,w2_r648_012236,failed,rejected,1
r646_c00053_00272,w2_r648_012237,failed,accepted,1
r646_c00067_00621,w2_r648_012238,rejected,rejected,1
r646_c00032_00499,w2_r648_012239,rejected,rejected,3
r646_c00063_00243,w2_r648_012240,accepted,boundary_terminal,1
r646_c00073_00573,w2_r648_012241,accepted,failed,1
r646_c00002_00260,w2_r648_012242,weak,failed,2
r646_c00061_00593,w2_r648_012243,weak,weak,1
r646_c00019_00862,w2_r648_012244,boundary_terminal,boundary_terminal,1
r646_c00018_00350,w2_r648_012245,boundary_terminal,boundary_terminal,1
r646_c00028_00684,w2_r648_012246,failed,failed,1
r646_c00053_00274,w2_r648_012247,failed,failed,1
r646_c00067_00780,w2_r648_012248,rejected,rejected,1
r646_c00032_00618,w2_r648_012249,rejected,rejected,3
r646_c00063_00260,w2_r648_012250,accepted,failed,1
r646_c00073_00575,w2_r648_012251,accepted,accepted,1
r646_c00002_00261,w2_r648_012252,weak,failed,2
r646_c00061_00610,w2_r648_012253,weak,accepted,1
r646_c00019_00864,w2_r648_012254,boundary_terminal,rejected,1
r646_c00018_00356,w2_r648_012255,boundary_terminal,boundary_terminal,1
r646_c00028_00685,w2_r648_012256,failed,failed,1
r646_c00053_00279,w2_r648_012257,failed,failed,1
r646_c00067_00781,w2_r648_012258,rejected,rejected,1
r646_c00032_00619,w2_r648_012259,rejected,rejected,3
r646_c00063_00262,w2_r648_012260,accepted,accepted,1
r646_c00073_00590,w2_r648_012261,accepted,failed,1
r646_c00002_00305,w2_r648_012262,weak,accepted,2
r646_c00061_00635,w2_r648_012263,weak,weak,1
r646_c00019_00867,w2_r648_012264,boundary_terminal,boundary_terminal,1
r646_c00018_00357,w2_r648_012265,boundary_terminal,boundary_terminal,1
r646_c00028_00686,w2_r648_012266,failed,failed,1
r646_c00053_00295,w2_r648_012267,failed,accepted,1
r646_c00067_00784,w2_r648_012268,rejected,rejected,1
r646_c00032_00698,w2_r648_012269,rejected,rejected,3
r646_c00063_00263,w2_r648_012270,accepted,accepted,1
r646_c00073_00591,w2_r648_012271,accepted,weak,1
r646_c00002_00623,w2_r648_012272,weak,failed,2
r646_c00061_00691,w2_r648_012273,weak,weak,1
r646_c00019_00906,w2_r648_012274,boundary_terminal,failed,1
r646_c00018_00368,w2_r648_012275,boundary_terminal,boundary_terminal,1
r646_c00028_00687,w2_r648_012276,failed,failed,1
r646_c00053_00298,w2_r648_012277,failed,failed,1
r646_c00067_00785,w2_r648_012278,rejected,rejected,1
r646_c00032_00699,w2_r648_012279,rejected,rejected,3
r646_c00063_00265,w2_r648_012280,accepted,weak,1
r646_c00073_00592,w2_r648_012281,accepted,failed,1
r646_c00002_00680,w2_r648_012282,weak,failed,2
r646_c00061_00715,w2_r648_012283,weak,failed,1
r646_c00019_00907,w2_r648_012284,boundary_terminal,boundary_terminal,1
r646_c00018_00369,w2_r648_012285,boundary_terminal,boundary_terminal,1
r646_c00028_00700,w2_r648_012286,failed,failed,1
r646_c00053_00299,w2_r648_012287,failed,failed,1
r646_c00067_00900,w2_r648_012288,rejected,rejected,1
r646_c00032_00758,w2_r648_012289,rejected,boundary_terminal,3
r646_c00063_00266,w2_r648_012290,accepted,accepted,1
r646_c00073_00630,w2_r648_012291,accepted,failed,1
r646_c00002_00681,w2_r648_012292,weak,failed,2
r646_c00061_00729,w2_r648_012293,weak,failed,1
r646_c00024_00004,w2_r648_012294,boundary_terminal,boundary_terminal,1
r646_c00018_00370,w2_r648_012295,boundary_terminal,boundary_terminal,1
r646_c00028_00701,w2_r648_012296,failed,weak,1
r646_c00053_00312,w2_r648_012297,failed,failed,1
r646_c00067_00901,w2_r648_012298,rejected,rejected,1
r646_c00032_00889,w2_r648_012299,rejected,accepted,3
r646_c00063_00267,w2_r648_012300,accepted,weak,1
r646_c00073_00633,w2_r648_012301,accepted,accepted,1
r646_c00002_00762,w2_r648_012302,weak,accepted,2
r646_c00061_00752,w2_r648_012303,weak,weak,1
r646_c00024_00043,w2_r648_012304,boundary_terminal,boundary_terminal,1
r646_c00018_00371,w2_r648_012305,boundary_terminal,boundary_terminal,1
r646_c00028_00704,w2_r648_012306,failed,rejected,1
r646_c00053_00318,w2_r648_012307,failed,rejected,1
r646_c00067_00920,w2_r648_012308,rejected,rejected,1
r646_c00037_00078,w2_r648_012309,rejected,rejected,3
r646_c00063_00280,w2_r648_012310,accepted,weak,1
r646_c00073_00653,w2_r648_012311,accepted,failed,1
r646_c00002_00842,w2_r648_012312,weak,accepted,2
r646_c00061_00834,w2_r648_012313,weak,weak,1
r646_c00024_00067,w2_r648_012314,boundary_terminal,boundary_terminal,1
r646_c00018_00372,w2_r648_012315,boundary_terminal,boundary_terminal,1
r646_c00028_00705,w2_r648_012316,failed,rejected,1
r646_c00053_00319,w2_r648_012317,failed,failed,1
r646_c00067_00921,w2_r648_012318,rejected,rejected,1
r646_c00037_00198,w2_r648_012319,rejected,rejected,3
r646_c00063_00281,w2_r648_012320,accepted,accepted,1
r646_c00073_00673,w2_r648_012321,accepted,failed,1
r646_c00002_00866,w2_r648_012322,weak,failed,2
r646_c00061_00871,w2_r648_012323,weak,weak,1
r646_c00024_00160,w2_r648_012324,boundary_terminal,rejected,1
r646_c00018_00373,w2_r648_012325,boundary_terminal,boundary_terminal,1
r646_c00028_00706,w2_r648_012326,failed,failed,1
r646_c00053_00330,w2_r648_012327,failed,failed,1
r646_c00067_00944,w2_r648_012328,rejected,rejected,1
r646_c00037_00199,w2_r648_012329,rejected,rejected,3
r646_c00063_00300,w2_r648_012330,accepted,accepted,1
r646_c00073_00694,w2_r648_012331,accepted,failed,1
r646_c00002_00924,w2_r648_012332,weak,failed,2
r646_c00061_00935,w2_r648_012333,weak,weak,1
r646_c00024_00161,w2_r648_012334,boundary_terminal,rejected,1
r646_c00018_00376,w2_r648_012335,boundary_terminal,boundary_terminal,1
r646_c00028_00707,w2_r648_012336,failed,failed,1
r646_c00053_00331,w2_r648_012337,failed,failed,1
r646_c00067_00945,w2_r648_012338,rejected,rejected,1
r646_c00037_00378,w2_r648_012339,rejected,rejected,3
r646_c00063_00304,w2_r648_012340,accepted,accepted,1
r646_c00073_00695,w2_r648_012341,accepted,weak,1
r646_c00002_00961,w2_r648_012342,weak,failed,2
r646_c00061_00955,w2_r648_012343,weak,weak,1
r646_c00024_00182,w2_r648_012344,boundary_terminal,failed,1
r646_c00018_00377,w2_r648_012345,boundary_terminal,boundary_terminal,1
r646_c00028_00722,w2_r648_012346,failed,failed,1
r646_c00053_00335,w2_r648_012347,failed,accepted,1
r646_c00067_00980,w2_r648_012348,rejected,rejected,1
r646_c00037_00379,w2_r648_012349,rejected,rejected,3
r646_c00063_00305,w2_r648_012350,accepted,accepted,1
r646_c00073_00709,w2_r648_012351,accepted,weak,1
r646_c00007_00061,w2_r648_012352,weak,accepted,2
r646_c00066_00253,w2_r648_012353,weak,accepted,1
r646_c00024_00227,w2_r648_012354,boundary_terminal,boundary_terminal,1
r646_c00018_00394,w2_r648_012355,boundary_terminal,boundary_terminal,1
r646_c00028_00723,w2_r648_012356,failed,failed,1
r646_c00053_00358,w2_r648_012357,failed,failed,1
r646_c00072_00020,w2_r648_012358,rejected,rejected,1
r646_c00037_00878,w2_r648_012359,rejected,failed,3
r646_c00063_00306,w2_r648_012360,accepted,accepted,1
r646_c00073_00730,w2_r648_012361,accepted,failed,1
r646_c00007_00104,w2_r648_012362,weak,failed,2
r646_c00066_00270,w2_r648_012363,weak,failed,1
r646_c00024_00242,w2_r648_012364,boundary_terminal,boundary_terminal,1
r646_c00018_00395,w2_r648_012365,boundary_terminal,boundary_terminal,1
r646_c00028_00724,w2_r648_012366,failed,accepted,1
r646_c00053_00359,w2_r648_012367,failed,failed,1
r646_c00072_00021,w2_r648_012368,rejected,rejected,1
r646_c00037_00879,w2_r648_012369,rejected,failed,3
r646_c00063_00307,w2_r648_012370,accepted,accepted,1
r646_c00073_00752,w2_r648_012371,accepted,failed,1
r646_c00007_00126,w2_r648_012372,weak,failed,2
r646_c00066_00375,w2_r648_012373,weak,failed,1
r646_c00024_00243,w2_r648_012374,boundary_terminal,boundary_terminal,1
r646_c00018_00396,w2_r648_012375,boundary_terminal,boundary_terminal,1
r646_c00028_00726,w2_r648_012376,failed,failed,1
r646_c00053_00375,w2_r648_012377,failed,failed,1
r646_c00072_00082,w2_r648_012378,rejected,rejected,1
r646_c00037_00918,w2_r648_012379,rejected,rejected,3
r646_c00063_00344,w2_r648_012380,accepted,accepted,1
r646_c00073_00770,w2_r648_012381,accepted,failed,1
r646_c00007_00266,w2_r648_012382,weak,failed,2
r646_c00066_00417,w2_r648_012383,weak,weak,1
r646_c00024_00264,w2_r648_012384,boundary_terminal,rejected,1
r646_c00018_00397,w2_r648_012385,boundary_terminal,boundary_terminal,1
r646_c00028_00740,w2_r648_012386,failed,failed,1
r646_c00053_00388,w2_r648_012387,failed,failed,1
r646_c00072_00083,w2_r648_012388,rejected,rejected,1
r646_c00037_00919,w2_r648_012389,rejected,failed,3
r646_c00063_00345,w2_r648_012390,accepted,accepted,1
r646_c00073_00773,w2_r648_012391,accepted,failed,1
r646_c00007_00267,w2_r648_012392,weak,failed,2
r646_c00066_00453,w2_r648_012393,weak,weak,1
r646_c00024_00267,w2_r648_012394,boundary_terminal,boundary_terminal,1
r646_c00018_00408,w2_r648_012395,boundary_terminal,boundary_terminal,1
r646_c00028_00741,w2_r648_012396,failed,failed,1
r646_c00053_00389,w2_r648_012397,failed,failed,1
r646_c00072_00106,w2_r648_012398,rejected,rejected,1
r646_c00037_00958,w2_r648_012399,rejected,rejected,3
r646_c00063_00360,w2_r648_012400,accepted,accepted,1
r646_c00073_00792,w2_r648_012401,accepted,accepted,1
r646_c00007_00464,w2_r648_012402,weak,failed,2
r646_c00066_00455,w2_r648_012403,weak,failed,1
r646_c00024_00283,w2_r648_012404,boundary_terminal,boundary_terminal,1
r646_c00018_00409,w2_r648_012405,boundary_terminal,boundary_terminal,1
r646_c00028_00744,w2_r648_012406,failed,failed,1
r646_c00053_00392,w2_r648_012407,failed,accepted,1
r646_c00072_00107,w2_r648_012408,rejected,rejected,1
r646_c00042_00038,w2_r648_012409,rejected,rejected,3
r646_c00063_00361,w2_r648_012410,accepted,accepted,1
r646_c00073_00814,w2_r648_012411,accepted,failed,1
r646_c00007_00466,w2_r648_012412,weak,failed,2
r646_c00066_00469,w2_r648_012413,weak,failed,1
r646_c00024_00427,w2_r648_012414,boundary_terminal,boundary_terminal,1
r646_c00018_00410,w2_r648_012415,boundary_terminal,boundary_terminal,1
r646_c00028_00745,w2_r648_012416,failed,failed,1
r646_c00053_00398,w2_r648_012417,failed,failed,1
r646_c00072_00122,w2_r648_012418,rejected,rejected,1
r646_c00042_00039,w2_r648_012419,rejected,rejected,3
r646_c00063_00364,w2_r648_012420,accepted,accepted,1
r646_c00073_00815,w2_r648_012421,accepted,accepted,1
r646_c00007_00482,w2_r648_012422,weak,failed,2
r646_c00066_00591,w2_r648_012423,weak,weak,1
r646_c00024_00446,w2_r648_012424,boundary_terminal,boundary_terminal,1
r646_c00018_00411,w2_r648_012425,boundary_terminal,boundary_terminal,1
r646_c00028_00746,w2_r648_012426,failed,failed,1
r646_c00053_00399,w2_r648_012427,failed,failed,1
r646_c00072_00123,w2_r648_012428,rejected,rejected,1
r646_c00042_00078,w2_r648_012429,rejected,failed,3
r646_c00063_00365,w2_r648_012430,accepted,accepted,1
r646_c00073_00832,w2_r648_012431,accepted,weak,1
r646_c00007_00502,w2_r648_012432,weak,failed,2
r646_c00066_00593,w2_r648_012433,weak,accepted,1
r646_c00024_00523,w2_r648_012434,boundary_terminal,boundary_terminal,1
r646_c00018_00412,w2_r648_012435,boundary_terminal,boundary_terminal,1
r646_c00028_00747,w2_r648_012436,failed,failed,1
r646_c00053_00413,w2_r648_012437,failed,failed,1
r646_c00072_00166,w2_r648_012438,rejected,rejected,1
r646_c00042_00079,w2_r648_012439,rejected,failed,3
r646_c00063_00366,w2_r648_012440,accepted,accepted,1
r646_c00073_00834,w2_r648_012441,accepted,failed,1
r646_c00007_00647,w2_r648_012442,weak,failed,2
r646_c00066_00617,w2_r648_012443,weak,weak,1
r646_c00024_00682,w2_r648_012444,boundary_terminal,boundary_terminal,1
r646_c00018_00413,w2_r648_012445,boundary_terminal,boundary_terminal,1
r646_c00028_00760,w2_r648_012446,failed,weak,1
r646_c00053_00415,w2_r648_012447,failed,failed,1
r646_c00072_00184,w2_r648_012448,rejected,rejected,1
r646_c00042_00398,w2_r648_012449,rejected,rejected,3
r646_c00063_00367,w2_r648_012450,accepted,accepted,1
r646_c00073_00868,w2_r648_012451,accepted,failed,1
r646_c00007_00961,w2_r648_012452,weak,weak,2
r646_c00066_00634,w2_r648_012453,weak,weak,1
r646_c00024_00683,w2_r648_012454,boundary_terminal,boundary_terminal,1
r646_c00018_00414,w2_r648_012455,boundary_terminal,boundary_terminal,1
r646_c00028_00780,w2_r648_012456,failed,rejected,1
