split,dataset_root,session_label,trial_id,throw_id,case_id,surface_axis,command_axis,command_value,command_abs,replay_status,replay_policy,replay_dt_s,replay_command_source,replay_command_onset_delay_s,duration_s,response_window_start_s,response_window_end_s,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_final_phi_deg,sim_final_phi_deg,final_phi_residual_actual_minus_sim_deg,actual_final_theta_deg,sim_final_theta_deg,final_theta_residual_actual_minus_sim_deg,actual_final_psi_deg,sim_final_psi_deg,final_psi_residual_actual_minus_sim_deg,actual_peak_p_rad_s,sim_peak_p_rad_s,peak_p_rad_s_residual_actual_minus_sim,actual_p_impulse_rad,sim_p_impulse_rad,p_impulse_rad_residual_actual_minus_sim,actual_phi_change_deg,sim_phi_change_deg,phi_change_deg_residual_actual_minus_sim,actual_peak_q_rad_s,sim_peak_q_rad_s,peak_q_rad_s_residual_actual_minus_sim,actual_q_impulse_rad,sim_q_impulse_rad,q_impulse_rad_residual_actual_minus_sim,actual_theta_change_deg,sim_theta_change_deg,theta_change_deg_residual_actual_minus_sim,actual_peak_r_rad_s,sim_peak_r_rad_s,peak_r_rad_s_residual_actual_minus_sim,actual_r_impulse_rad,sim_r_impulse_rad,r_impulse_rad_residual_actual_minus_sim,actual_psi_change_deg,sim_psi_change_deg,psi_change_deg_residual_actual_minus_sim,actual_roll_coupling_phi_change_deg,sim_roll_coupling_phi_change_deg,roll_coupling_phi_change_deg_residual_actual_minus_sim,actual_yaw_coupling_psi_change_deg,sim_yaw_coupling_psi_change_deg,yaw_coupling_psi_change_deg_residual_actual_minus_sim,actual_response_dy_m,sim_response_dy_m,response_dy_m_residual_actual_minus_sim,actual_response_dx_m,sim_response_dx_m,response_dx_m_residual_actual_minus_sim,actual_response_altitude_loss_m,sim_response_altitude_loss_m,response_altitude_loss_m_residual_actual_minus_sim,actual_max_abs_alpha_deg,sim_max_abs_alpha_deg,max_abs_alpha_deg_residual_actual_minus_sim,actual_alpha_gt_20_s,sim_alpha_gt_20_s,alpha_gt_20_s_residual_actual_minus_sim,actual_alpha_gt_30_s,sim_alpha_gt_30_s,alpha_gt_30_s_residual_actual_minus_sim,actual_speed_mean_m_s,sim_speed_mean_m_s,speed_mean_m_s_residual_actual_minus_sim,actual_response_delay_p_s,sim_response_delay_p_s,response_delay_p_s_residual_actual_minus_sim,actual_response_delay_q_s,sim_response_delay_q_s,response_delay_q_s_residual_actual_minus_sim,actual_response_delay_r_s,sim_response_delay_r_s,response_delay_r_s_residual_actual_minus_sim
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n02/v001,v001,C1_rudder_neg0p2,rudder,delta_r,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9266151,0.15,0.8,3.866423142,3.871001019,-0.004577877046,-0.1228002376,0.1515056312,-0.2743058687,1.048354761,1.023599497,0.02475526388,-11.70377882,5.465065191,-17.16884401,-18.44072073,-12.38396124,-6.05675949,-4.369408113,-0.325500002,-4.043908111,-0.698213593,-0.188303565,-0.509910028,-0.2361851969,-0.07903066818,-0.1571545287,-15.4560565,-0.533750916,-14.92230559,-1.775237141,-1.721681564,-0.05355557748,-0.7707775202,-0.8476878151,0.07691029491,-20.4347299,-15.33480035,-5.099929555,-0.4315708594,-0.1178068794,-0.31376398,0.005637039903,-0.04105175519,0.04668879509,-1.987527532,-1.08749297,-0.9000345613,-15.4560565,-0.533750916,-14.92230559,-1.987527532,-1.08749297,-0.9000345613,-0.1198527138,0.1165534036,-0.2364061174,2.759853478,2.658372667,0.101480811,0.6943626426,0.6862478491,0.008114793549,16.82810934,20.93821847,-4.110109137,0,0.26,-0.26,0,0,0,4.323158621,4.246737333,0.07642128764,0.0776731,0.08,-0.002326899998,0.1232781,0.05,0.07327809999,0.5193414,0.26,0.2593414
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n02/v002,v002,C1_rudder_neg0p2,rudder,delta_r,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.7687814,0.15,0.7687814,2.83666536,2.94437485,-0.1077094896,-0.06196999161,-0.1663686056,0.104398614,1.017819427,1.006332059,0.01148736765,-18.14538452,11.77403787,-29.91942238,-22.53446878,-16.29929532,-6.235173453,0.6364204899,-3.678513291,4.314933781,-0.745867465,0.3687294115,-1.114596877,-0.1577719732,0.1173515111,-0.2751234844,-26.83016562,0.7551095166,-27.58527514,-1.938097885,-1.137320074,-0.8007778117,-0.8086590858,-0.5042219856,-0.3044371002,-32.40741343,-26.0381186,-6.369294838,-0.7625569312,0.2088962866,-0.9714532178,-0.007975667179,0.04810647521,-0.05608214239,8.74494002,4.482626685,4.262313335,-26.83016562,0.7551095166,-27.58527514,8.74494002,4.482626685,4.262313335,-0.05203140512,-0.1520164755,0.09998507039,2.215169308,2.312491256,-0.09732194749,0.906491553,0.8988112872,0.007680265797,21.42050137,22.91592751,-1.495426143,0.377823,0.355,0.022823,0,0,0,3.940743979,4.039509737,-0.09876575793,0.008393899997,0.11,-0.1016061,0.0600943,0.055,0.005094299997,0.3938883,0.025,0.3688883
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n02/v003,v003,C1_rudder_neg0p2,rudder,delta_r,-0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0215539,0.15,0.8,4.292648885,4.229103788,0.06354509699,-0.4720240154,0.1877442281,-0.6597682435,0.9779408773,0.9729739319,0.00496694539,-4.244807842,16.33674133,-20.58154917,-18.98835454,-14.08241665,-4.905937892,7.681235766,4.011960952,3.669274814,-0.7869376169,0.1104186184,-0.8973562353,-0.3122133168,0.04055531755,-0.3527686344,-20.88008048,2.544914134,-23.42499461,-2.012925961,-2.128308917,0.1153829564,-0.9124475759,-1.009013604,0.09656602791,-19.0700931,-15.00659847,-4.06349463,0.5939414746,-0.1131002672,0.7070417418,0.21248978,-0.02787632791,0.240366108,13.73656775,6.371710856,7.364856897,-20.88008048,2.544914134,-23.42499461,13.73656775,6.371710856,7.364856897,-0.3667135554,0.1133579794,-0.4800715349,2.760631817,2.647220633,0.113411184,0.4680432623,0.4954794055,-0.02743614319,17.22346185,21.36351483,-4.140052981,0,0.365,-0.365,0,0,0,4.274221144,4.173817714,0.1004034303,0.02798540001,0.015,0.01298540001,0.0589582,0.055,0.003958200004,0.03974690001,0.29,-0.2502531
heldout,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n04/v001,v001,C1_rudder_neg0p4,rudder,delta_r,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9694557,0.15,0.8,4.187879674,4.405621384,-0.2177417093,-0.2852317967,0.1517609818,-0.4369927785,1.030876763,0.8896749217,0.1412018412,-13.13262446,1.214069575,-14.34669404,-15.86358332,2.480805327,-18.34438865,-5.506620737,-5.562789978,0.05616924138,-0.6046800771,-0.4251601991,-0.179519878,-0.2249645813,-0.04361213149,-0.1813524498,-19.67903094,-5.848215603,-13.83081533,-1.430730768,0.8740031268,-2.304733895,-0.5246745867,0.1597238266,-0.6843984133,-11.13708857,5.309536294,-16.44662487,0.3335805376,-0.6084901053,0.9420706429,0.06644387001,-0.2078319564,0.2742758265,1.41803719,-1.867090836,3.285128027,-19.67903094,-5.848215603,-13.83081533,1.41803719,-1.867090836,3.285128027,-0.2415043675,0.130087899,-0.3715922665,3.229940691,2.961425995,0.2685146961,0.645325512,0.5868878312,0.05843768078,16.09383928,20.50844872,-4.414609444,0,0.025,-0.025,0,0,0,4.434069345,4.652821797,-0.2187524518,0.06467299999,0.445,-0.380327,0.15527,0.365,-0.20973,0.0246827,0.2,-0.1753173
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n04/v002,v002,C1_rudder_neg0p4,rudder,delta_r,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0513688,0.15,0.8,4.150775041,4.074165623,0.07660941836,-0.08175920639,-0.1921994407,0.1104402344,1.163091967,1.021077495,0.1420144714,-14.26843688,-1.096757978,-13.1716789,-23.49531721,-22.11424266,-1.381074547,-13.31858792,-13.33161813,0.01303021297,-0.8699080715,0.2900105987,-1.15991867,-0.2631972127,0.1157216219,-0.3789188345,-23.85857475,-4.59496894,-19.26360581,-1.771032784,-2.232317495,0.4612847115,-0.7731788885,-0.8786583767,0.1054794883,-24.03361733,-16.21916928,-7.814448056,-0.5844745625,-0.2735666156,-0.3109079469,0.04141266014,-0.02047853566,0.0618911958,0.9949070862,-3.396622875,4.391529961,-23.85857475,-4.59496894,-19.26360581,0.9949070862,-3.396622875,4.391529961,-0.1228314791,-0.1042745409,-0.0185569382,2.492609703,2.482820667,0.009789035441,0.514042185,0.4964671979,0.01757498708,17.72667849,24.34949325,-6.622814758,0,0.535,-0.535,0,0,0,3.996781,3.929746367,0.06703463312,0.07564019999,0.105,-0.02935980001,0.105881,0.095,0.01088099999,0.4507939,0.34,0.1107939
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n04/v003,v003,C1_rudder_neg0p4,rudder,delta_r,-0.4,0.4,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9189374,0.15,0.8,3.960200271,3.92514459,0.0350556812,-0.1007423354,0.07937749513,-0.1801198305,1.032086639,0.9330625242,0.09902411436,-14.23444367,4.426782026,-18.66122569,-14.28391918,-7.93566241,-6.348256768,-8.191244465,-6.811795326,-1.379449139,-0.5425141283,0.3399481715,-0.8824622999,-0.1975169416,0.04215802138,-0.2396749629,-17.42039081,-1.821756889,-15.59863392,-1.726106271,-1.234205688,-0.4919005829,-0.7434177983,-0.3140716175,-0.4293461808,-15.87696838,-3.610420531,-12.26654785,-0.276588987,-0.4601215623,0.1835325753,0.02235210626,-0.1763559146,0.1987080209,-2.107982086,-3.165541225,1.057559139,-17.42039081,-1.821756889,-15.59863392,-2.107982086,-3.165541225,1.057559139,-0.1093871507,0.06554735138,-0.1749345021,2.863105328,2.740655986,0.1224493422,0.6820310461,0.6277556951,0.05427535098,15.87305725,21.2313118,-5.358254549,0,0.295,-0.295,0,0,0,4.391751473,4.338037209,0.05371426423,0.02994789999,0.065,-0.03505210001,0.09758369999,0.25,-0.1524163,0.4685024,0.18,0.2885024
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n06/v001,v001,C1_rudder_neg0p6,rudder,delta_r,-0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.914505,0.15,0.8,3.887549604,3.846852358,0.04069724656,-0.6034770695,0.2238399778,-0.8273170474,1.005022627,0.9093114561,0.09571117068,-10.71688408,8.626975665,-19.34385975,-19.06185738,-8.026331122,-11.03552626,2.672503321,-6.96556801,9.638071331,-0.9294456981,-0.3599621538,-0.5694835443,-0.3699709479,-0.08954730797,-0.2804236399,-20.93359152,-3.388930908,-17.54466062,-1.849963248,-1.95881013,0.1088468813,-0.7533065428,-0.8990742754,0.1457677326,-19.26456838,-9.59161974,-9.67294864,0.405235132,-0.5158877853,0.9211229173,0.1277610917,-0.2041228623,0.331883954,4.29954334,-6.190503436,10.49004678,-20.93359152,-3.388930908,-17.54466062,4.29954334,-6.190503436,10.49004678,-0.4864660026,0.1942249388,-0.6806909415,2.669499402,2.678370329,-0.00887092676,0.6420912651,0.6111826636,0.03090860151,19.91088896,20.78128032,-0.8703913577,0,0.33,-0.33,0,0,0,4.399671659,4.255057065,0.1446145947,0.1234975,0.255,-0.1315025,0.1362992,0.07,0.0662992,0.0789839,0.17,-0.0910161
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n06/v002,v002,C1_rudder_neg0p6,rudder,delta_r,-0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9891722,0.15,0.8,4.437719213,4.781471723,-0.3437525103,0.1391626565,-0.2360907701,0.3752534266,1.000830118,1.113587395,-0.1127572763,-23.39423247,-0.2939358948,-23.10029658,-11.91566086,-4.92030003,-6.995360835,-18.05216042,-26.89459816,8.842437743,-0.7800274281,0.2036393083,-0.9836667364,-0.3678439136,0.02884543589,-0.3966893495,-24.78431913,-3.603142428,-21.1811767,-1.579274344,0.09452879747,-1.673803142,-0.586356718,-0.005707376224,-0.5806493418,-9.251889079,-4.809439015,-4.442450064,0.4468814293,-1.236382412,1.683263841,0.08904531611,-0.4226561823,0.5117014985,-2.128082395,-12.39425656,10.26617417,-24.78431913,-3.603142428,-21.1811767,-2.128082395,-12.39425656,10.26617417,0.02324503746,-0.08394264391,0.1071876814,2.860453355,3.152038978,-0.2915856229,0.5088594836,0.7368517686,-0.227992285,17.03491042,7.883729735,9.151180681,0,0,0,0,0,0,4.595205399,4.987605961,-0.3924005615,0.06893219999,0.035,0.03393219999,0.1545486,0.6,-0.4454514,0.0269808,0.195,-0.1680192
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n06/v003,v003,C1_rudder_neg0p6,rudder,delta_r,-0.6,0.6,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0277625,0.15,0.8,4.095802678,4.03469738,0.06110529799,0.2262962642,-0.2000009678,0.426297232,1.111209561,1.038501869,0.07270769175,-19.47225568,-5.661522272,-13.81073341,-19.27400873,-20.39173903,1.117730304,-21.86129626,-19.44798602,-2.413310236,-0.3574599011,0.2724241247,-0.6298840257,-0.1211232245,0.08474544588,-0.2058686704,-17.33215218,-3.620090666,-13.71206151,-2.082782682,-2.186787717,0.1040050352,-0.8496955059,-0.9264548589,0.076759353,-24.12812307,-17.2640466,-6.864076471,-0.9121373995,-0.7711367262,-0.1410006733,-0.1552420324,-0.2198379713,0.06459593892,-5.807598905,-7.222129347,1.414530442,-17.33215218,-3.620090666,-13.71206151,-5.807598905,-7.222129347,1.414530442,0.0899866183,-0.1107471644,0.2007337827,2.540473287,2.511779085,0.02869420227,0.5132246629,0.5424802588,-0.02925559594,20.27249796,23.55357924,-3.28108128,0.0306437,0.52,-0.4893563,0,0,0,4.059131347,3.986260533,0.07287081403,0.0482555,0.055,-0.0067445,0.0970095,0.075,0.0220095,0.3352273,0.23,0.1052273
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n08/v001,v001,C1_rudder_neg0p8,rudder,delta_r,-0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0963353,0.15,0.8,4.894412834,5.074281228,-0.179868394,0.04139304187,-0.6037636607,0.6451567026,0.9939294721,0.968556985,0.02537248712,-22.32802356,-18.16736723,-4.160656337,-11.65352317,-1.20023316,-10.45329001,-20.39392161,-39.56323512,19.16931351,-0.7012401342,-1.091081952,0.3898418181,-0.2220269218,-0.07262727113,-0.1493996506,-17.52964808,-8.452985439,-9.076662637,-1.751231978,0.7902429966,-2.541474975,-0.7029907168,0.06506351541,-0.7680542322,-10.51992743,-0.3127052619,-10.20722217,-0.4061049293,-1.309683132,0.9035782027,-0.004643212753,-0.4269160358,0.422272823,-2.813743931,-20.12834846,17.31460453,-17.52964808,-8.452985439,-9.076662637,-2.813743931,-20.12834846,17.31460453,-0.06458106937,-0.2106883246,0.1461072553,2.912637015,3.115026347,-0.2023893319,0.3930864379,0.5102868679,-0.11720043,15.88948216,15.64525118,0.2442309752,0,0,0,0,0,0,4.625141003,4.877592388,-0.252451385,0.1436498,0.5,-0.3563502,0.1067345,0.505,-0.3982655,0.3807038,0.2,0.1807038
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n08/v002,v002,C1_rudder_neg0p8,rudder,delta_r,-0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,0.9710222,0.15,0.8,4.057579388,4.016807694,0.04077169433,0.02121858374,-0.2432485437,0.2644671274,1.066120364,1.097286099,-0.03116573514,-13.91461901,-3.881910025,-10.03270899,-18.11893393,-13.6359881,-4.482945836,-14.87294325,-22.86089224,7.987948993,-0.3990260884,0.2381813224,-0.6372074108,-0.1211287247,0.05429225816,-0.1754209828,-18.07835253,-5.033035174,-13.04531736,-1.767568865,-1.750055604,-0.01751326103,-0.6499264119,-0.7505202235,0.1005938116,-16.72452362,-10.33282166,-6.391701962,-0.7509909549,-0.8913542288,0.1403632739,-0.01864139462,-0.2586481927,0.2400067981,-1.806475696,-9.907912099,8.101436403,-18.07835253,-5.033035174,-13.04531736,-1.806475696,-9.907912099,8.101436403,-0.02325813836,-0.1563390991,0.1330809607,2.670269865,2.655493211,0.01477665372,0.6077430057,0.6711908003,-0.06344779456,16.25174713,21.54640931,-5.294662183,0,0.35,-0.35,0,0,0,4.311715344,4.237736727,0.07397861695,0.0322441,0.06,-0.0277559,0.1145051,0.105,0.0095051,0.4654296,0.22,0.2454296
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n08/v003,v003,C1_rudder_neg0p8,rudder,delta_r,-0.8,0.8,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.026671,0.15,0.8,4.614115196,4.708665394,-0.09455019872,-0.3927054694,0.08010780301,-0.4728132724,1.00908361,0.8666959355,0.1423876742,-15.2464032,-13.11008535,-2.136317845,-12.26475335,1.460383135,-13.72513648,-8.465344494,-25.88326377,17.41791928,-1.069132833,-1.18697715,0.1178443167,-0.3073166178,-0.2307601183,-0.07655649951,-12.23511154,-13.00676555,0.7716540119,-1.657145774,0.6940188669,-2.351164641,-0.7198476133,0.08055684712,-0.8004044604,-13.43144611,4.896062275,-18.32750838,-0.2596677877,-1.182972316,0.9233045281,-0.04225908235,-0.4358897998,0.3936307174,-6.120386455,-19.80090695,13.6805205,-12.23511154,-13.00676555,0.7716540119,-6.120386455,-19.80090695,13.6805205,-0.2941305053,0.1852157237,-0.479346229,2.966015988,3.036752048,-0.07073605928,0.5200106887,0.5015616506,0.01844903813,15.68291112,21.58863504,-5.905723917,0,0.035,-0.035,0,0,0,4.571704329,4.751529751,-0.179825422,0.140572,0.37,-0.229428,0.1228657,0.43,-0.3071343,0.3420787,0.16,0.1820787
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n10/v001,v001,C1_rudder_neg1p0,rudder,delta_r,-1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0223308,0.15,0.8,4.733669714,5.081094088,-0.3474243738,0.1159994356,-0.8125971828,0.9285966184,1.086382506,1.616564868,-0.5301823621,-26.16153931,0.3166659358,-26.47820525,-6.281262781,-10.94171048,4.660447703,-21.372121,-53.43322334,32.06110234,-0.7238575781,-0.308378798,-0.4154787802,-0.2734135536,0.01511643982,-0.2885299934,-22.74505913,-1.322352342,-21.42270679,-1.335468178,0.0865012443,-1.421969422,-0.4425082973,0.007035261363,-0.4495435587,1.059190691,-4.426086999,5.48527769,-0.4640166491,-1.839533766,1.375517117,0.06445710031,-0.4953972115,0.5598543118,-2.535377206,-23.82880523,21.29342802,-22.74505913,-1.322352342,-21.42270679,-2.535377206,-23.82880523,21.29342802,-0.001384123685,-0.349128023,0.3477438993,3.015360528,3.315947913,-0.3005873851,0.5272915938,1.045602856,-0.5183112624,18.30475073,6.330042381,11.97470835,0,0,0,0,0,0,4.797199346,5.388105732,-0.590906386,0.083844,0.48,-0.396156,0.198473,0.55,-0.351527,0.4962036,0.235,0.2612036
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n10/v002,v002,C1_rudder_neg1p0,rudder,delta_r,-1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1017592,0.15,0.8,4.497789916,4.898726558,-0.4009366419,0.09215034756,-0.1822972443,0.2744475918,1.092023968,1.146731511,-0.05470754289,-31.68324716,-10.07164791,-21.61159925,-15.08079305,-1.518007572,-13.56278548,-21.03813713,-31.64220914,10.60407201,-1.270403981,-0.6673083982,-0.6030955825,-0.4906501755,-0.02031789676,-0.4703322787,-32.40861024,-11.02041508,-21.38819516,-1.596716982,0.9283630467,-2.525080028,-0.5124899006,0.177458043,-0.6899479436,-7.780004512,5.599212475,-13.37921699,0.5116164454,-1.070919745,1.58253619,0.164144258,-0.3142952657,0.4784395237,-2.045065601,-10.35841218,8.313346575,-32.40861024,-11.02041508,-21.38819516,-2.045065601,-10.35841218,8.313346575,-0.06121248448,-0.01532024144,-0.04589224304,2.706353955,2.983121278,-0.276767323,0.4058090024,0.6456404688,-0.2398314664,18.64162721,21.19570964,-2.554082426,0,0.03,-0.03,0,0,0,4.201689334,4.699573828,-0.497884494,0.1150171,0.495,-0.3799829,0.1947222,0.39,-0.1952778,0.1073214,0.23,-0.1226786
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_n10/v003,v003,C1_rudder_neg1p0,rudder,delta_r,-1,1,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.1269088,0.15,0.8,5.014518214,5.328560476,-0.3140422618,-0.1232999809,-0.7241550464,0.6008550655,1.040338803,1.277190963,-0.2368521606,-22.80042997,-19.2432923,-3.557137669,-10.84385174,-2.311671423,-8.532180314,-19.33471493,-53.55261211,34.21789719,-0.6883536366,-0.7798903517,0.09153671511,-0.2061960966,-0.1037352202,-0.1024608764,-16.33144291,-6.515723522,-9.815719391,-1.596580022,0.5897942917,-2.186374314,-0.5978510799,0.04614690393,-0.6439979838,-6.38891641,-2.141593423,-4.247322987,0.2790979087,-1.454687375,1.733785283,0.08388158622,-0.4345182305,0.5183998168,-7.695167754,-29.37492802,21.67976026,-16.33144291,-6.515723522,-9.815719391,-7.695167754,-29.37492802,21.67976026,-0.1585771766,-0.1475371004,-0.01104007618,2.894607555,3.251573388,-0.356965833,0.3550121246,0.7030929199,-0.3480807953,15.80031459,10.58091712,5.219397469,0,0,0,0,0,0,4.573803557,5.140544009,-0.5667404522,0.225054,0.395,-0.169946,0.1354402,0.52,-0.3845598,0.0135143,0.215,-0.2014857
train,C:/Users/GH-X-ST/OneDrive - Imperial College London/Year 4/Final Year Project/01 - Github/Nausicaa/04_Flight_Test/05_Results/cal/pr30,20260604_235519,20260604_235519/c1_r_p02/v001,v001,C1_rudder_pos0p2,rudder,delta_r,0.2,0.2,ok,frozen_active_neutral_model_exact_measured_launch_state_same_command_history_same_duration,0.005,command_schedule_csv_normalised_aggregate_to_radians_with_nominal_onset_delay,0.073,1.0727889,0.15,0.8,3.986816377,4.046426659,-0.05961028172,-0.30477484,0.05406189707,-0.3588367371,1.076928134,1.035767834,0.04116029925,4.297921689,20.00882905,-15.71090736,-27.95912943,-27.49635084,-0.4627785908,9.985934036,11.73305552,-1.747121488,-1.045866939,0.3526298622,-1.398496801,-0.1701300865,0.1420472301,-0.3121773166,-13.4853921,4.653665503,-18.1390576,-2.257807268,-2.057422631,-0.2003846374,-0.9264537744,-0.8678645772,-0.05858919722,-24.80094681,-26.48012289,1.679176085,0.6086361121,0.4281799547,0.1804561574,0.2504887507,0.1764396089,0.07404914175,13.29691996,11.72495724,1.571962712,-13.4853921,4.653665503,-18.1390576,13.29691996,11.72495724,1.571962712,-0.2402403719,-0.01998332514,-0.2202570468,2.776126502,2.390287933,0.3858385684,0.4017613804,0.4590427236,-0.05728134315,19.03459503,24.73121481,-5.696619778,0,0.59,-0.59,0,0,0,3.807935945,3.792274692,0.01566125303,0.01923499999,0.075,-0.05576500001,0.1112713,0.065,0.0462713,0.007312800002,0.065,-0.0576872
