split,session_label,calibration_profile_hash,case_id,case_name,throw_id,command_axis,command_value,pulse_start_s,pulse_duration_s,replay_status,replay_policy,replay_dt_s,alignment_window_s,alignment_elapsed_s,alignment_sample_count,alignment_method,replay_command_source,actual_termination_group,sim_first_exit_reason,sim_first_exit_time_s,duration_s,x0_m,y0_m,z0_m,u0_m_s,v0_m_s,w0_m_s,p0_rad_s,q0_rad_s,r0_rad_s,phi0_deg,theta0_deg,psi0_deg,actual_x_end_m,actual_y_end_m,actual_z_end_m,sim_x_end_m,sim_y_end_m,sim_z_end_m,actual_dx_m,sim_dx_m,dx_residual_actual_minus_sim_m,actual_dy_m,sim_dy_m,dy_residual_actual_minus_sim_m,actual_altitude_loss_m,sim_altitude_loss_m,altitude_loss_residual_actual_minus_sim_m,actual_sink_rate_m_s,sim_sink_rate_m_s,sink_rate_residual_actual_minus_sim_m_s,actual_glide_ratio_x_over_altloss,sim_glide_ratio_x_over_altloss,glide_ratio_residual_actual_minus_sim,actual_final_phi_deg,sim_final_phi_deg,actual_final_theta_deg,sim_final_theta_deg,actual_final_psi_deg,sim_final_psi_deg,max_abs_sim_phi_deg,max_abs_sim_theta_deg,max_abs_sim_p_rad_s,max_abs_sim_q_rad_s,max_abs_sim_r_rad_s
heldout,20260602_225953,,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1513954,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.405,1.5276528,2.328928467,2.385767034,1.651389997,5.569593333,3.031241229,0.5226862173,0.48563715,1.3116633,-1.338958907,11.38080413,14.07569594,-15.57649318,5.927079753,3.435220393,0.385102216,5.899676516,4.45703869,-0.03314817951,3.598151285,3.570748049,0.02740323654,1.049453359,2.071271656,-1.021818297,1.266287781,1.684538177,-0.4182503955,0.8289107194,1.102697011,-0.2737862919,2.8414957,2.119719278,0.7217764211,54.1163167,33.39559497,-29.06220453,-2.39052816,0.6891936255,104.9194096,38.24245024,32.31032053,1.40392517,1.3116633,2.229662712
train,20260602_225953,,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1518833,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,front_wall,front_wall,0.885,1.252033,2.110275926,2.249039654,1.464637496,5.665123065,0.9838026357,0.1104701019,0.3024649862,0.00699666851,-0.9545587879,8.21557256,-8.000878532,-0.8036435923,6.610438375,2.894930679,0.739510033,8.025841723,3.340385993,0.4318067677,4.500162449,5.915565797,-1.415403348,0.645891025,1.091346338,-0.4454553133,0.7251274628,1.032830728,-0.3077032653,0.5791600244,0.8249229279,-0.2457629034,6.206029532,5.727526918,0.4785026143,2.508813611,3.357972214,-7.785842867,18.50297453,-12.61622253,13.06576431,8.485339662,18.50297453,0.5030551883,0.9428525341,0.9877235951
train,20260602_225953,,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1507948,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,front_wall,front_wall,1.01,1.4019639,2.22336245,2.324182818,1.478904878,5.67564088,2.545454057,0.6890445577,-0.2144071483,0.4060793967,-1.641654902,1.04293234,-2.729513501,-14.05927591,6.601986653,4.172701406,0.5038975579,7.239186043,2.045774259,0.2214381039,4.378624203,5.015823593,-0.6371993899,1.848518587,-0.2784085594,2.126927147,0.9750073202,1.257466774,-0.2824594541,0.6954582213,0.8969323492,-0.2014741279,4.490862901,3.988831908,0.5020309931,23.43190799,5.831189092,-26.97597145,32.6891196,-42.28702233,5.99960228,19.85971566,32.6891196,1.325648766,0.8961082097,1.641654902
train,20260602_225953,,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1552674,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.36,1.461225,2.194930795,2.300726877,1.564258036,5.758360838,1.409928329,1.039362857,0.03744567483,0.8945951038,-0.5099540557,-0.7621678918,7.269160952,-6.148901721,6.214737658,3.192346876,0.3964261434,6.014137664,2.901622052,0.1325075307,4.019806862,3.819206868,0.2005999941,0.8916199995,0.6008951756,0.2907248239,1.167831893,1.431750506,-0.2639186127,0.7992142846,0.9798289146,-0.18061463,3.442110878,2.667508657,0.7746022212,-1.345594094,10.5144626,-21.31486811,35.10835751,-28.76846849,24.46263345,13.23881252,37.72342031,0.5884292643,1.576888461,0.7269782842
heldout,20260602_225953,,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1532323,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.27,1.4633325,2.172799331,2.291582944,1.480772664,5.19943295,3.06240702,1.140921648,-0.04029394773,1.24799631,-1.210660352,-0.1552058818,6.966605258,-18.73501815,6.406231333,4.163512092,0.3891906427,6.087298366,3.405774578,-0.1410935832,4.233432002,3.914499036,0.3189329663,1.871929148,1.114191635,0.7577375133,1.091582021,1.621866247,-0.530284226,0.7459562477,1.108337474,-0.3623812264,3.878253692,2.413576979,1.464676713,13.61884809,21.10824065,-23.16001735,28.00756714,-40.06072816,49.49667335,23.78576,31.95015409,0.9623215308,1.325970787,1.326715045
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v001,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1550138,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,front_wall,front_wall,1.06,1.2450946,2.214380996,2.244233689,1.42553393,5.884759529,1.293454209,0.8024784159,-0.03943791838,0.7975849266,-0.8713547207,6.405540514,2.888894667,-8.113507519,6.605002223,2.480886105,0.7137017796,6.906805173,2.987751745,0.8880797652,4.390621227,4.692424178,-0.3018029509,0.2366524159,0.7435180561,-0.5068656402,0.7118321501,0.5374541645,0.1743779856,0.5717092903,0.4316572929,0.1400519973,6.168056931,8.730836019,-2.562779088,20.62370713,28.01674703,-21.80679381,24.81041185,-0.3374037699,40.09157762,28.01674703,26.48713556,0.855587862,0.9312353014,1.021948302
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v002,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1558807,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,front_wall,1.105,1.4464832,2.223856096,2.115745672,1.474987754,5.807067143,2.007584704,0.2423321088,0.6572962959,0.7185015023,-1.30125753,16.37248182,3.976474411,-11.62757136,5.772558134,1.792611104,0.3761332299,6.705453683,4.77622899,-0.1203620345,3.548702038,4.481597587,-0.9328955489,-0.3231345678,2.660483319,-2.983617886,1.098854524,1.595349788,-0.4964952645,0.7596732019,1.102916224,-0.3432430217,3.229455729,2.809162993,0.420292736,42.68150748,42.66534416,-7.778893711,-23.42760252,35.13254747,101.4646927,46.82741642,23.42760252,0.9138085946,1.075988853,2.100327872
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v003,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1555286,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,front_wall,front_wall,0.83,1.5467092,2.367132569,2.189925894,1.436635787,6.658588631,0.6231419074,1.116905269,0.3546468506,0.8704367787,-0.2071693866,0.5809706871,2.618710554,-0.04058762482,6.614225466,2.655122822,0.527280452,8.261825794,2.818277484,0.759958129,4.247092897,5.894693225,-1.647600328,0.4651969273,0.6283515891,-0.1631546618,0.9093553351,0.676677658,0.2326776771,0.5879290917,0.4374950753,0.1504340163,4.670443701,8.711227798,-4.040784097,22.30866354,1.14208142,-26.03879478,32.02972758,0.5953268888,7.440290225,2.509271967,32.02972758,0.3546468506,0.8719293523,0.425353842
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v004,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1504339,21,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.02,1.1937389,2.117410946,2.31309579,1.432133468,4.654937438,1.941202629,0.8750942884,-0.09587625657,0.5495614838,-0.6744312816,-2.481127828,-1.876789682,-13.4229244,5.85120592,3.315207602,0.3957346631,6.044430866,2.408482096,0.06902785197,3.733794973,3.92701992,-0.1932249464,1.002111812,0.09538630666,0.9067255058,1.036398805,1.363105616,-0.3267068111,0.8681955538,1.141879197,-0.2736836432,3.602662367,2.88093591,0.7217264571,-2.196152183,3.554010266,-16.15052408,25.624686,-21.39585697,9.194479947,12.57599725,25.624686,0.6974628999,0.9174585292,0.7783961306
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v005,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1503889,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.17,1.423081,2.094390732,2.35022973,1.49397222,4.57097687,3.52589782,0.6290277657,-0.08564948479,0.1355257144,-1.165260352,-3.299825876,-3.166165027,-26.02269683,6.371566249,3.770032232,0.3872944312,6.91249346,1.912674354,-0.1296978717,4.277175517,4.818102728,-0.5409272109,1.419802502,-0.4375553755,1.857357878,1.106677789,1.623670092,-0.516992303,0.7776632454,1.140954093,-0.3632908478,3.864878793,2.967414841,0.8974639516,24.18012466,7.758944251,-21.29408355,29.55973531,-16.60423903,6.665836081,22.23171561,29.55973531,1.400049091,0.4387274404,1.411128922
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v006,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.150094,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.12,1.2503365,1.991936991,2.287118634,1.495451128,4.704327835,1.41078191,0.5406138813,0.2574813026,0.4555351555,-0.5066649211,4.395676589,0.1911603153,-5.321023255,5.649732353,3.083027738,0.3964614743,6.014626529,3.14655145,0.1469502348,3.657795362,4.022689538,-0.3648941762,0.7959091035,0.8594328161,-0.06352371262,1.098989654,1.348500893,-0.2495112395,0.8789551084,1.07851038,-0.1995552713,3.328325566,2.983082591,0.3452429758,-2.491734714,11.92156114,-13.66685487,23.4102969,-17.59434677,29.61341015,11.92156114,23.4102969,0.5804238143,0.7876151359,0.8183292557
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v007,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1532705,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.2,1.3309457,2.00590169,2.233223033,1.680105191,4.608473603,1.799367847,0.6174193848,-0.1469568029,0.1344350343,-0.8606495798,-3.915257305,2.514493831,-12.26202171,5.706305256,3.651825586,0.3963806765,5.940128515,1.789313423,0.09023164204,3.700403566,3.934226825,-0.2338232589,1.418602553,-0.4439096106,1.862512164,1.283724514,1.589873549,-0.3061490344,0.9645205769,1.194544262,-0.230023685,2.882552701,2.474553293,0.4079994083,21.021221,-4.267107687,-23.05912875,26.55929299,-33.73712609,-10.01693706,19.14581354,26.55929299,1.040579654,0.6160022996,0.8606495798
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v008,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1522935,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.275,1.3321346,2.058110583,2.216331927,1.631581226,4.813483492,2.043135382,0.4615373256,-0.1321289135,0.6237892431,-0.7308904669,5.27207821,6.74907556,-14.21469993,5.300337357,3.181433594,0.3926985862,5.898466455,2.93097786,0.25625476,3.242226775,3.840355872,-0.5981290973,0.9651016675,0.7146459332,0.2504557342,1.23888264,1.375326466,-0.1364438262,0.9299980945,1.032423049,-0.1024249548,2.617057234,2.792323108,-0.1752658739,31.80883246,16.2420698,-25.25925784,27.69320754,-10.75139537,36.25948409,16.26666584,27.73254142,0.904032721,0.7190642865,0.9852914566
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v009,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1552251,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,none_before_actual_remaining_duration,,1.2840605,2.093464387,2.306269558,1.583195756,5.238597487,1.386281059,0.5805630485,0.15886001,0.6043350162,-0.4545769418,10.10846327,4.519079914,-4.511300445,6.15381408,2.603462664,0.3966145915,6.124022697,3.993103693,0.4430808483,4.060349693,4.03055831,0.02979138301,0.2971931055,1.686834135,-1.389641029,1.186581165,1.140114908,0.04646625676,0.9240850914,0.887898123,0.03618696842,3.421889555,3.535221128,-0.1133315728,2.689956346,31.92727167,-22.17003327,11.79379085,-2.516228827,65.79756882,31.92727167,20.62785008,0.5268825439,0.92575914,1.242552187
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v010,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1511516999,17,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.155,1.2748412,2.059344232,2.266206733,1.489572163,4.821939912,0.9856309179,0.6599080625,-0.2934651996,0.4296143738,-0.4307698147,-0.4101776364,1.04323674,-5.2566758,6.356339883,2.773446464,0.3899899268,5.997668175,2.439874111,0.1356227558,4.29699565,3.938323942,0.3586717079,0.5072397305,0.1736673781,0.3335723525,1.099582236,1.353949407,-0.254367171,0.8625248667,1.062053381,-0.1995285146,3.907843824,2.908767434,0.99907639,-4.122776543,3.755283602,-27.71128002,27.79474865,-11.13268023,8.58107153,5.906222301,27.79474865,0.4110240239,0.9276940446,0.5474935486
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v011,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1534964,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.17,1.3436366,2.123752103,2.268665896,1.49756729,4.965921468,2.250820387,0.8492029209,-0.3338679459,0.6459811905,-0.7663014066,0.4573801526,0.7273222894,-15.35765219,6.426357407,3.433914814,0.3970576639,6.215019004,2.420008354,0.003985697735,4.302605304,4.0912669,0.2113384034,1.165248918,0.1513424582,1.01390646,1.100509627,1.493581593,-0.3930719662,0.8190530286,1.111596389,-0.2925433605,3.909648039,2.739232272,1.170415767,24.93882558,9.842967398,-19.67270459,30.30107654,-20.88006422,18.84720712,13.27132425,30.30107813,1.071790809,1.033858187,0.9130120695
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v012,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1568427,24,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.18,1.2674589,2.041557934,2.205714756,1.780671544,4.323505265,2.185643523,0.9205467442,0.4252290613,1.02040249,-0.5792726484,2.199348362,20.12503795,-15.14297312,4.393916526,3.041089501,0.389947909,4.672329227,3.780541863,0.149552211,2.352358592,2.630771292,-0.2784127007,0.835374745,1.574827107,-0.7394523615,1.390723635,1.631119333,-0.2403956981,1.097253438,1.286920888,-0.1896674504,1.691463733,1.612862553,0.07860117987,13.2856195,14.04241289,-32.1677385,30.42793201,-31.98376824,43.55931192,17.85595297,34.86887914,0.5334746271,1.044405675,1.179287158
heldout,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v013,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1548781,25,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.21,1.3236978,2.088978528,2.103800564,1.678138174,5.305669661,-0.3423263085,1.064202273,0.6829203692,0.8465982112,-0.04098990726,10.20522524,10.11675028,11.37576663,5.327935859,1.574932484,0.3909209357,5.060783843,3.883957113,0.03784528592,3.238957331,2.971805316,0.2671520151,-0.52886808,1.780156549,-2.309024629,1.287217238,1.640292888,-0.3530756498,0.9724404153,1.239174748,-0.266734333,2.516247634,1.81175285,0.7044947837,-30.05084012,22.57473702,-20.35694947,18.95950178,10.65751046,65.64794917,25.54972638,28.19263884,0.7159705877,1.304977459,1.123346011
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v014,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.153577,18,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.285,1.5011564,2.191675856,2.109003514,1.596091712,5.614280221,0.5355260946,1.178333599,0.1020493985,1.057985554,-0.06178172665,1.350004134,11.56338804,0.1753107558,6.114386348,2.322287279,0.3742602034,5.498603284,3.358946875,-0.2265264361,3.922710491,3.306927428,0.615783063,0.2132837656,1.249943362,-1.036659596,1.221831508,1.822618148,-0.6007866395,0.8139268556,1.214142742,-0.4002158866,3.210516724,1.814383025,1.396133699,-14.93224191,12.43909929,-23.79662497,30.09089352,-14.27251881,39.0340383,20.96718816,33.94116844,0.5238343814,1.521984443,0.5763991425
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v015,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1548084,22,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.17,1.3040265,2.118819009,2.156461954,1.574341938,5.247543049,0.9120498619,1.168825925,0.4248067015,1.276785476,-0.3010455186,6.223430314,13.56397951,-5.153291886,5.623290254,2.114424284,0.3878465478,5.183684159,3.643833494,-0.02492353923,3.504471245,3.06486515,0.439606095,-0.04203767091,1.48737154,-1.529409211,1.18649539,1.599265477,-0.412770087,0.9098706122,1.226405657,-0.3165350451,2.953632416,1.916420503,1.037211913,7.686667197,30.26636366,-27.707233,8.758425044,13.70642713,74.76338272,32.01141016,28.63775769,0.5193915346,1.375863767,1.791723124
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v016,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.1526951,26,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,1.235,1.3098283,2.106894452,2.26864803,1.56200111,5.08090107,2.343233875,0.9128079361,0.05717393396,0.7870986932,-1.161338472,1.962112077,5.308811831,-17.00660978,6.016507279,3.595568139,0.390434416,5.927614247,2.636399702,0.2183143597,3.909612828,3.820719795,0.08889303294,1.326920109,0.3677516721,0.9591684372,1.171566694,1.34368675,-0.1721200563,0.8944429538,1.025849533,-0.1314065792,3.337080893,2.8434602,0.4936206926,26.30093263,11.51086462,-32.13704254,32.9961481,-26.11868441,23.22202755,13.22289609,33.33129958,1.082209442,1.137871806,1.161338472
train,20260602_231554,,C0_neutral,Dry-air open-loop neutral glide characterisation,v017,neutral,0,0,0,ok,dry_air_current_model_aligned_first_motion_window_same_command_history_remaining_duration,0.005,0.15,0.2104965,23,target_pose_plus_regressed_world_velocity_and_so3_rate_over_first_window,command_schedule_csv_normalised_aggregate_to_radians,floor,floor,0.94,1.0203252,1.813078199,2.306085595,1.825702993,2.487396885,2.128537008,0.6690473795,0.06300699207,0.6720103127,-0.6099148614,-1.874764504,20.74020722,-24.10969404,3.821516539,3.698243022,0.3903901226,3.627506205,3.095575692,0.1951626553,2.00843834,1.814428006,0.1940103342,1.392157427,0.7894900973,0.60266733,1.43531287,1.630540338,-0.1952274673,1.406720985,1.59805946,-0.1913384745,1.399303512,1.112777135,0.2865263765,-3.095335328,-15.83381643,-29.23887682,31.12632964,-57.26545817,-19.68963193,16.33207319,32.47759445,0.6132578016,0.6720103127,0.6099148614
