compact_library_id,library_size_case_id,library_size_human_label,primitive_variant_id,transition_object_id,primitive_id,entry_role,transition_entry_class,controller_id,finite_horizon_s,controller_input_slots_per_primitive,controller_input_update_period_s,primitive_timing_contract_version,primitive_timing_contract_status,transition_success_probability,transition_chain_compatible_rate,transition_exit_classes_seen,transition_pairs_seen,continuation_probability,terminal_useful_probability,hard_failure_risk,expected_energy_residual_m,expected_updraft_gain_proxy_m,expected_lift_dwell_time_s,minimum_wall_margin_min_m,floor_margin_min_m,ceiling_margin_min_m,saturation_fraction_mean,known_failure_boundaries,environment_coverage,runtime_context_conditioning_required,runtime_context_conditioning_version,runtime_context_conditioning_policy,context_conditioning_keys,sample_count,margin_class,prediction_source,claim_status
v53lib_super_light_cluster_d3e49abec18f,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_47b5738be303,primvar_lift_entry_transition_object_47b5738be303__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_5c81e5ba5c64,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.925,0.0,0.0,-0.0012369785795995,0.0,0.066,0.2009050477778116,0.6119075062555205,0.9089071560177776,0.5449999999999999,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_9b3e54ff8d95,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_2a2a97db8216,primvar_lift_entry_transition_object_2a2a97db8216__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_4f3d71e95c18,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.95,0.95,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.95,0.0,0.0,-0.0061388394059047,0.0,0.0635,0.1989539128629722,0.6119075062555205,0.910279276727735,0.355,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_66cc65059722,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_f0f2b9378ff1,primvar_lift_entry_transition_object_f0f2b9378ff1__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_349c106ea943,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.925,0.0,0.0,-0.0066938357291195,0.0,0.063,0.1990337538384601,0.6119075062555205,0.8869208306286316,0.53,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_c62a166c158c,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_4c90aa9e5466,primvar_lift_entry_transition_object_4c90aa9e5466__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_1b3b3cb7dfe9,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.9,0.9,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.9,0.0,0.0,-0.0026836743162909,0.0,0.0685,0.1997625421376634,0.6119075062555205,0.90073579460855,0.475,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_be9e88fed10a,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_634fbc09ef0f,primvar_lift_entry_transition_object_634fbc09ef0f__entry_inflight_stable,lift_entry,transition_object,inflight_stable,lqrta_lift_entry_c75958e09a68,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.925,0.925,boundary_near;inflight_stable;recoverable_degraded,inflight_stable->boundary_near;inflight_stable->inflight_stable;inflight_stable->recoverable_degraded,0.925,0.0,0.0,-0.0047461450824547,0.0,0.0605,0.2007488087333468,0.6119075062555205,0.9096401578861152,0.445,inflight_stable_high_probability_transition_survivor,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,margin_available,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_f6e557201cdd,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_30639874ff5c,primvar_lift_entry_transition_object_30639874ff5c__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_838681fad203,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1379159884339879,0.0,0.0075,0.0042965023720533,0.7514387317534835,1.5515184355525466,0.71,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_3ebf508f4acc,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_cbc5fe69f0f0,primvar_lift_entry_transition_object_cbc5fe69f0f0__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_68343e02bc0d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1382163373254486,0.0,0.0035,0.0042965023720533,0.7526044117015044,1.5506956283073037,0.86,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_7baa449b3014,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_84d6f6b694c3,primvar_lift_entry_transition_object_84d6f6b694c3__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_44544cba707d,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1382724559531024,0.0,0.0055,0.0042965023720533,0.7516516957599438,1.5505233064073671,1.16,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_238beb44f621,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_ef8880e0b5ed,primvar_lift_entry_transition_object_ef8880e0b5ed__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_12c8ea120bc0,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1382922833835557,0.0,0.0035,0.0042965023720533,0.7526592141529377,1.5503993205878956,0.53,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_4ab7aef08341,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_36be8d57de1a,primvar_lift_entry_transition_object_36be8d57de1a__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_c44262d11bde,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.138395569687788,0.0,0.004,0.0042965023720533,0.7521419926312177,1.5517679973897376,1.0699999999999998,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_2091d5c1aeb2,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_99051e1ebd5a,primvar_lift_entry_transition_object_99051e1ebd5a__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_e06abfe00a7b,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1383257974564952,0.0,0.004,0.0042965023720533,0.7520263038951701,1.5519789757275608,0.6,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_64f39dcd153f,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_ea13a165531c,primvar_lift_entry_transition_object_ea13a165531c__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_6433923bf865,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1382084651410457,0.0,0.0045,0.0042965023720533,0.7517416520456829,1.551959885256406,0.795,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_a5c3d5707618,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_9fea4470a1a3,primvar_lift_entry_transition_object_9fea4470a1a3__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_dcc8af1842c4,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1383044805815251,0.0,0.0049999999999999,0.0042965023720533,0.7520085692269193,1.551286868174195,1.06,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_6999a9f972eb,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_6d6049034c7e,primvar_lift_entry_transition_object_6d6049034c7e__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_f093e73e6100,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1384573780624708,0.0,0.0035,0.0042965023720533,0.7514702701271835,1.552019436238555,1.085,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_51bf2c55f4fe,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_f1f2299cfdc0,primvar_lift_entry_transition_object_f1f2299cfdc0__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_bb0180926f85,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.138445863188325,0.0,0.0035,0.0042965023720533,0.7521462819984016,1.5510852121070475,0.6950000000000001,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
v53lib_super_light_cluster_c8b08a038701,super_light_cluster,super-light clustering and merging,primvar_lift_entry_transition_object_2a2a97db8216,primvar_lift_entry_transition_object_2a2a97db8216__entry_launch_gate,lift_entry,transition_object,launch_gate,lqrta_lift_entry_4f3d71e95c18,0.1,5,0.02,v411_0p10s_5slot_20ms,compliant,0.5,0.5,boundary_near;inflight_stable;post_launch_degraded,launch_gate->boundary_near;launch_gate->inflight_stable;launch_gate->post_launch_degraded,0.5,0.0,0.0,-0.1382315919809491,0.0,0.0039999999999999,0.0042965023720533,0.7521700988472207,1.551152153306345,0.8600000000000001,launch_gate_route_usable_nonzero_handoff_low_hard_failure,w3_randomised_four;w3_randomised_single,True,robust_context_conditioned_outcome_v2_changed_case_and_sample_coverage,robust_downgrade_only_never_optimistic,library_size_case_id;compact_library_id;start_state_family;environment_class;local_w_wing;local_uncertainty;margins;environment_block;active_fan_count,40,tight_margin,W3_summary_interpretable,simulation_only_outcome_model
